?diseaseid	?hpoid
"231050"	"0001635"
"231050"	"0009473"
"231050"	"0002673"
"231050"	"0001620"
"231050"	"0100490"
"231050"	"0000582"
"231050"	"0002680"
"231050"	"0001387"
"231050"	"0005041"
"231050"	"0001718"
"231050"	"0003090"
"231050"	"0010446"
"231050"	"0002777"
"231050"	"0001239"
"231050"	"0000391"
"231050"	"0006161"
"231050"	"0100679"
"231060"	"0000175"
"231060"	"0000204"
"231060"	"0000007"
"231060"	"0001629"
"231060"	"0000347"
"231060"	"0000369"
"231060"	"0000047"
"231060"	"0000107"
"231060"	"0012020"
"231060"	"0001719"
"231060"	"0001669"
"231060"	"0008668"
"231070"	"0000327"
"231070"	"0000007"
"231070"	"0000252"
"231070"	"0001249"
"231070"	"0000272"
"231070"	"0000303"
"231070"	"0003510"
"231070"	"0000938"
"231070"	"0000939"
"231070"	"0002645"
"231070"	"0002751"
"231070"	"0002953"
"231070"	"0004586"
"231070"	"0000926"
"231070"	"0000750"
"231070"	"0000704"
"231070"	"0000973"
"231070"	"0000490"
"231070"	"0001187"
"231070"	"0012385"
"231070"	"0004568"
"231070"	"0002982"
"231070"	"0002757"
"231070"	"0002980"
"231070"	"0003301"
"231080"	"0001004"
"231080"	"0000007"
"231080"	"0002804"
"231080"	"0001319"
"231080"	"0002375"
"231080"	"0001648"
"231090"	"0000007"
"231090"	"0000119"
"231095"	"0000007"
"231095"	"0003812"
"231095"	"0001873"
"231095"	"0011001"
"231095"	"0005528"
"231095"	"0011974"
"231095"	"0005890"
"231095"	"0001882"
"231095"	"0100252"
"231095"	"0005505"
"231100"	"0001394"
"231100"	"0000007"
"231100"	"0001562"
"231100"	"0001511"
"231100"	"0001396"
"231100"	"0003678"
"231100"	"0001892"
"231100"	"0003577"
"231100"	"0006579"
"231100"	"0001943"
"231100"	"0001790"
"231100"	"0001395"
"231100"	"0001399"
"231100"	"0003281"
"231100"	"0001404"
"231100"	"0003452"
"231200"	"0000007"
"231200"	"0001438"
"231200"	"0001873"
"231200"	"0001892"
"231200"	"0000421"
"231200"	"0000132"
"231200"	"0003010"
"231200"	"0011877"
"231200"	"0000979"
"231300"	"0000007"
"231300"	"0000557"
"231300"	"0001425"
"231300"	"0007906"
"231300"	"0008041"
"231530"	"0000007"
"231530"	"0001290"
"231530"	"0003812"
"231530"	"0001510"
"231530"	"0008872"
"231530"	"0001639"
"231530"	"0001644"
"231530"	"0002913"
"231530"	"0001397"
"231530"	"0003215"
"231530"	"0001985"
"231530"	"0002173"
"231530"	"0002605"
"231530"	"0004448"
"231530"	"0006929"
"231530"	"0100950"
"231550"	"0000007"
"231550"	"0000252"
"231550"	"0001249"
"231550"	"0001263"
"231550"	"0001251"
"231550"	"0004322"
"231550"	"0000648"
"231550"	"0000953"
"231550"	"0000522"
"231550"	"0000972"
"231550"	"0003676"
"231550"	"0001260"
"231550"	"0001324"
"231550"	"0001347"
"231550"	"0009916"
"231550"	"0003487"
"231550"	"0012332"
"231550"	"0011463"
"231550"	"0001278"
"231550"	"0000649"
"231550"	"0008163"
"231550"	"0007002"
"231550"	"0004319"
"231550"	"0002571"
"231550"	"0008259"
"231630"	"0000007"
"231630"	"0002315"
"231630"	"0002094"
"231630"	"0001962"
"231630"	"0002018"
"231630"	"0031284"
"231630"	"0100749"
"231670"	"0002240"
"231670"	"0000007"
"231670"	"0001250"
"231670"	"0001252"
"231670"	"0001290"
"231670"	"0001508"
"231670"	"0002179"
"231670"	"0001266"
"231670"	"0001332"
"231670"	"0000256"
"231670"	"0002063"
"231670"	"0001942"
"231670"	"0001943"
"231670"	"0001264"
"231670"	"0002919"
"231670"	"0012448"
"231670"	"0007105"
"231670"	"0003150"
"231670"	"0003530"
"231670"	"0006873"
"231670"	"0006956"
"231670"	"0410175"
"231680"	"0002240"
"231680"	"0000007"
"231680"	"0001252"
"231680"	"0001302"
"231680"	"0000952"
"231680"	"0005280"
"231680"	"0000377"
"231680"	"0000348"
"231680"	"0000506"
"231680"	"0001324"
"231680"	"0002171"
"231680"	"0002013"
"231680"	"0001999"
"231680"	"0003811"
"231680"	"0000256"
"231680"	"0000260"
"231680"	"0000113"
"231680"	"0002098"
"231680"	"0000519"
"231680"	"0002018"
"231680"	"0001943"
"231680"	"0000803"
"231680"	"0003076"
"231680"	"0002909"
"231680"	"0002089"
"231680"	"0001397"
"231680"	"0003219"
"231680"	"0000114"
"231680"	"0003150"
"231680"	"0003530"
"231680"	"0000078"
"231680"	"0001325"
"231680"	"0002614"
"231680"	"0003490"
"231680"	"0003647"
"231690"	"0000007"
"231690"	"0000822"
"231690"	"0001508"
"231690"	"0002014"
"231690"	"0002013"
"231690"	"0000853"
"231690"	"0000836"
"231690"	"0003150"
"231900"	"0000007"
"231900"	"0001878"
"231900"	"0003258"
"231900"	"0003343"
"231950"	"0000007"
"231950"	"0001249"
"231950"	"0001939"
"231950"	"0001337"
"231970"	"0000007"
"231970"	"0002650"
"231970"	"0000609"
"231970"	"0003298"
"231970"	"0009013"
"232200"	"0002240"
"232200"	"0000007"
"232200"	"0000822"
"232200"	"0004322"
"232200"	"0000939"
"232200"	"0002149"
"232200"	"0000093"
"232200"	"0003199"
"232200"	"0001402"
"232200"	"0001892"
"232200"	"0002910"
"232200"	"0000787"
"232200"	"0001943"
"232200"	"0003128"
"232200"	"0000105"
"232200"	"0000823"
"232200"	"0000097"
"232200"	"0001997"
"232200"	"0001114"
"232200"	"0001733"
"232200"	"0001538"
"232200"	"0000991"
"232200"	"0012213"
"232200"	"0000660"
"232200"	"0003077"
"232200"	"0000295"
"232200"	"0002254"
"232220"	"0002240"
"232220"	"0000007"
"232220"	"0000822"
"232220"	"0004322"
"232220"	"0000939"
"232220"	"0002718"
"232220"	"0002149"
"232220"	"0000093"
"232220"	"0001875"
"232220"	"0000155"
"232220"	"0001402"
"232220"	"0002910"
"232220"	"0000787"
"232220"	"0001943"
"232220"	"0003128"
"232220"	"0000105"
"232220"	"0000823"
"232220"	"0000097"
"232220"	"0001997"
"232220"	"0001114"
"232220"	"0001733"
"232220"	"0001538"
"232220"	"0000991"
"232220"	"0012213"
"232220"	"0000660"
"232220"	"0003077"
"232220"	"0000295"
"232240"	"0002240"
"232240"	"0000007"
"232240"	"0000822"
"232240"	"0002092"
"232240"	"0000083"
"232240"	"0000093"
"232240"	"0000790"
"232240"	"0001402"
"232240"	"0001942"
"232240"	"0001943"
"232240"	"0003128"
"232240"	"0002884"
"232240"	"0000823"
"232240"	"0000097"
"232240"	"0001997"
"232240"	"0001114"
"232240"	"0000991"
"232240"	"0012213"
"232240"	"0003077"
"232240"	"0410175"
"232240"	"0006280"
"232240"	"0012522"
"232300"	"0002240"
"232300"	"0000007"
"232300"	"0001252"
"232300"	"0001290"
"232300"	"0000365"
"232300"	"0001744"
"232300"	"0001640"
"232300"	"0004944"
"232300"	"0000158"
"232300"	"0002205"
"232300"	"0001945"
"232300"	"0003725"
"232300"	"0005165"
"232300"	"0003236"
"232300"	"0003701"
"232300"	"0002094"
"232300"	"0001284"
"232300"	"0002747"
"232300"	"0002093"
"232300"	"0001716"
"232300"	"0006597"
"232300"	"0011400"
"232400"	"0002240"
"232400"	"0000007"
"232400"	"0000272"
"232400"	"0005280"
"232400"	"0011800"
"232400"	"0004322"
"232400"	"0000455"
"232400"	"0001638"
"232400"	"0000219"
"232400"	"0001324"
"232400"	"0003198"
"232400"	"0000490"
"232400"	"0003236"
"232400"	"0003693"
"232400"	"0002910"
"232400"	"0001943"
"232400"	"0000233"
"232400"	"0001714"
"232400"	"0001395"
"232400"	"0003077"
"232500"	"0001394"
"232500"	"0000007"
"232500"	"0001252"
"232500"	"0001290"
"232500"	"0001638"
"232500"	"0001508"
"232500"	"0003202"
"232500"	"0000969"
"232500"	"0001324"
"232500"	"0002804"
"232500"	"0001561"
"232500"	"0001315"
"232500"	"0001789"
"232500"	"0001558"
"232500"	"0001433"
"232500"	"0005576"
"232500"	"0001541"
"232500"	"0001399"
"232500"	"0001409"
"232500"	"0002040"
"232600"	"0000007"
"232600"	"0003621"
"232600"	"0001324"
"232600"	"0003236"
"232600"	"0003710"
"232600"	"0002913"
"232600"	"0009045"
"232600"	"0003738"
"232600"	"0040319"
"232700"	"0002240"
"232700"	"0000007"
"232700"	"0008897"
"232700"	"0001943"
"232700"	"0003077"
"232700"	"0006568"
"232800"	"0000007"
"232800"	"0000952"
"232800"	"0003828"
"232800"	"0001878"
"232800"	"0002149"
"232800"	"0030271"
"232800"	"0001324"
"232800"	"0001923"
"232800"	"0003710"
"232800"	"0003546"
"232800"	"0001997"
"232800"	"0001081"
"232800"	"0003573"
"232800"	"0008305"
"232800"	"0009051"
"232900"	"0000007"
"232900"	"0001744"
"232900"	"0001997"
"233100"	"0000007"
"233100"	"0000006"
"233100"	"0003828"
"233100"	"0000103"
"233100"	"0001959"
"233100"	"0003076"
"233100"	"0002591"
"233100"	"0010677"
"233270"	"0001156"
"233270"	"0009466"
"233270"	"0030084"
"233270"	"0000007"
"233270"	"0001627"
"233270"	"0000252"
"233270"	"0000568"
"233270"	"0030680"
"233270"	"0006887"
"233270"	"0010864"
"233270"	"0000823"
"233300"	"0000007"
"233300"	"0000939"
"233300"	"0000837"
"233300"	"0000133"
"233300"	"0000786"
"233400"	"0000007"
"233400"	"0001762"
"233400"	"0003812"
"233400"	"0001270"
"233400"	"0004322"
"233400"	"0000218"
"233400"	"0002650"
"233400"	"0000939"
"233400"	"0000639"
"233400"	"0001272"
"233400"	"0002066"
"233400"	"0001265"
"233400"	"0000407"
"233400"	"0100543"
"233400"	"0001260"
"233400"	"0001761"
"233400"	"0000837"
"233400"	"0001284"
"233400"	"0000133"
"233400"	"0000786"
"233400"	"0007141"
"233400"	"0001264"
"233400"	"0007941"
"233420"	"0000007"
"233420"	"0001425"
"233420"	"0000013"
"233420"	"0012245"
"233420"	"0000150"
"233420"	"0000786"
"233420"	"0010464"
"233420"	"0008668"
"233420"	"0008697"
"233420"	"0009714"
"233430"	"0000202"
"233430"	"0000204"
"233430"	"0000007"
"233430"	"0001627"
"233430"	"0004322"
"233430"	"0030680"
"233430"	"0001169"
"233430"	"0004467"
"233430"	"0001256"
"233430"	"0001999"
"233430"	"0002000"
"233430"	"0001769"
"233430"	"0000133"
"233430"	"0000786"
"233430"	"0010884"
"233450"	"0000007"
"233450"	"0002960"
"233450"	"0000083"
"233450"	"0000093"
"233450"	"0000099"
"233450"	"0000790"
"233450"	"0002094"
"233450"	"0002105"
"233450"	"0002113"
"233450"	"0040223"
"233600"	"0000007"
"233600"	"0001974"
"233600"	"0004313"
"233600"	"0003819"
"233600"	"0001913"
"233650"	"0000007"
"233650"	"0010976"
"233650"	"0003593"
"233650"	"0002205"
"233650"	"0004315"
"233650"	"0005387"
"233650"	"0005403"
"233670"	"0000007"
"233670"	"0007499"
"233670"	"0005512"
"233690"	"0002240"
"233690"	"0000007"
"233690"	"0003621"
"233690"	"0001744"
"233690"	"0002721"
"233690"	"0005224"
"233690"	"0000976"
"233690"	"0002955"
"233690"	"0002754"
"233690"	"0002726"
"233690"	"0005406"
"233690"	"0100658"
"233690"	"0006532"
"233690"	"0002716"
"233690"	"0007417"
"233690"	"0002723"
"233690"	"0002724"
"233690"	"0002740"
"233690"	"0002741"
"233690"	"0002742"
"233690"	"0002840"
"233690"	"0002842"
"233690"	"0003203"
"233690"	"0003206"
"233690"	"0003514"
"233690"	"0100523"
"233700"	"0002240"
"233700"	"0000007"
"233700"	"0003621"
"233700"	"0001744"
"233700"	"0002721"
"233700"	"0005224"
"233700"	"0000976"
"233700"	"0002955"
"233700"	"0002754"
"233700"	"0002726"
"233700"	"0005406"
"233700"	"0100658"
"233700"	"0006532"
"233700"	"0002716"
"233700"	"0007417"
"233700"	"0002723"
"233700"	"0002724"
"233700"	"0002740"
"233700"	"0002741"
"233700"	"0002742"
"233700"	"0002840"
"233700"	"0002842"
"233700"	"0003203"
"233700"	"0003206"
"233700"	"0100523"
"233710"	"0002240"
"233710"	"0000007"
"233710"	"0003621"
"233710"	"0001744"
"233710"	"0002721"
"233710"	"0005224"
"233710"	"0000976"
"233710"	"0002955"
"233710"	"0002754"
"233710"	"0002726"
"233710"	"0005406"
"233710"	"0100658"
"233710"	"0006532"
"233710"	"0002716"
"233710"	"0007417"
"233710"	"0002723"
"233710"	"0002724"
"233710"	"0002740"
"233710"	"0002741"
"233710"	"0002742"
"233710"	"0002840"
"233710"	"0002842"
"233710"	"0003203"
"233710"	"0003206"
"233710"	"0100523"
"233800"	"0000007"
"233800"	"0007703"
"233800"	"0012508"
"233805"	"0001371"
"233805"	"0001763"
"233805"	"0000007"
"233805"	"0000767"
"233805"	"0000347"
"233805"	"0000444"
"233805"	"0000160"
"233805"	"0000963"
"233805"	"0004334"
"233805"	"0003758"
"233805"	"0000831"
"233805"	"0009125"
"233805"	"0007556"
"233805"	"0100324"
"233810"	"0000007"
"233810"	"0001263"
"233810"	"0001290"
"233810"	"0001511"
"233810"	"0000750"
"233810"	"0000691"
"233810"	"0000964"
"233810"	"0000687"
"233810"	"0008897"
"233810"	"0001338"
"233910"	"0000007"
"233910"	"0001250"
"233910"	"0001263"
"233910"	"0003828"
"233910"	"0003593"
"233910"	"0001266"
"233910"	"0001332"
"233910"	"0001337"
"233910"	"0006887"
"233910"	"0002015"
"233910"	"0002063"
"233910"	"0000737"
"233910"	"0001954"
"233910"	"0001254"
"233910"	"0000496"
"233910"	"0002344"
"233910"	"0003781"
"233910"	"0002487"
"233910"	"0002509"
"233910"	"0004923"
"233910"	"0006829"
"234000"	"0000007"
"234000"	"0003645"
"234000"	"0004841"
"234000"	"0005542"
"234030"	"0000007"
"234030"	"0001249"
"234030"	"0000992"
"234030"	"0002299"
"234030"	"0000653"
"234030"	"0002208"
"234030"	"0000535"
"234050"	"0000463"
"234050"	"0000007"
"234050"	"0000252"
"234050"	"0000568"
"234050"	"0001249"
"234050"	"0001263"
"234050"	"0001629"
"234050"	"0001792"
"234050"	"0003196"
"234050"	"0000286"
"234050"	"0000648"
"234050"	"0000639"
"234050"	"0001510"
"234050"	"0000278"
"234050"	"0002299"
"234050"	"0002120"
"234050"	"0000482"
"234050"	"0000653"
"234050"	"0000400"
"234050"	"0001598"
"234050"	"0008070"
"234050"	"0001338"
"234050"	"0000144"
"234050"	"0001097"
"234050"	"0000685"
"234050"	"0009886"
"234050"	"0002224"
"234050"	"0006829"
"234100"	"0000028"
"234100"	"0000486"
"234100"	"0000494"
"234100"	"0000767"
"234100"	"0000252"
"234100"	"0000568"
"234100"	"0000822"
"234100"	"0001249"
"234100"	"0002092"
"234100"	"0000248"
"234100"	"0000347"
"234100"	"0000272"
"234100"	"0002007"
"234100"	"0000369"
"234100"	"0000689"
"234100"	"0000460"
"234100"	"0000218"
"234100"	"0002650"
"234100"	"0002213"
"234100"	"0000160"
"234100"	"0002645"
"234100"	"0000639"
"234100"	"0000752"
"234100"	"0000958"
"234100"	"0004334"
"234100"	"0003745"
"234100"	"0000518"
"234100"	"0001266"
"234100"	"0002069"
"234100"	"0000653"
"234100"	"0001592"
"234100"	"0002205"
"234100"	"0000426"
"234100"	"0000430"
"234100"	"0000567"
"234100"	"0002870"
"234100"	"0000242"
"234100"	"0000612"
"234100"	"0002414"
"234100"	"0002691"
"234100"	"0000268"
"234100"	"0003307"
"234100"	"0000883"
"234100"	"0001382"
"234100"	"0008070"
"234100"	"0002705"
"234100"	"0000232"
"234100"	"0011069"
"234100"	"0000588"
"234100"	"0030799"
"234100"	"0010539"
"234100"	"0003016"
"234100"	"0001518"
"234100"	"0000535"
"234100"	"0000592"
"234100"	"0000233"
"234100"	"0003508"
"234100"	"0000695"
"234100"	"0004782"
"234100"	"0002779"
"234100"	"0006532"
"234100"	"0001155"
"234100"	"0003100"
"234100"	"0001009"
"234100"	"0006611"
"234200"	"0000007"
"234200"	"0001263"
"234200"	"0001251"
"234200"	"0000648"
"234200"	"0000752"
"234200"	"0000716"
"234200"	"0000953"
"234200"	"0001266"
"234200"	"0000726"
"234200"	"0001300"
"234200"	"0000020"
"234200"	"0001257"
"234200"	"0001260"
"234200"	"0001337"
"234200"	"0003678"
"234200"	"0003198"
"234200"	"0008872"
"234200"	"0003199"
"234200"	"0001288"
"234200"	"0002015"
"234200"	"0002063"
"234200"	"0002067"
"234200"	"0001927"
"234200"	"0000580"
"234200"	"0007256"
"234200"	"0000273"
"234200"	"0000643"
"234200"	"0001618"
"234200"	"0002310"
"234200"	"0001760"
"234200"	"0100034"
"234200"	"0002180"
"234200"	"0008770"
"234200"	"0000546"
"234200"	"0002304"
"234200"	"0007313"
"234200"	"0000658"
"234200"	"0002283"
"234200"	"0002454"
"234200"	"0031814"
"234250"	"0000316"
"234250"	"0000463"
"234250"	"0001156"
"234250"	"0000007"
"234250"	"0000252"
"234250"	"0001249"
"234250"	"0001250"
"234250"	"0005280"
"234250"	"0000286"
"234250"	"0002650"
"234250"	"0001511"
"234250"	"0000179"
"234250"	"0002750"
"234250"	"0000939"
"234250"	"0001508"
"234250"	"0000926"
"234250"	"0006297"
"234250"	"0001344"
"234250"	"0008872"
"234250"	"0002808"
"234250"	"0000448"
"234250"	"0003301"
"234250"	"0010806"
"234250"	"0100255"
"234250"	"0006347"
"234250"	"0006334"
"234280"	"0001159"
"234280"	"0000007"
"234280"	"0001177"
"234280"	"0010055"
"234280"	"0008080"
"234350"	"0000952"
"234350"	"0001880"
"234350"	"0001513"
"234350"	"0001945"
"234350"	"0012115"
"234350"	"0006562"
"234500"	"0000007"
"234500"	"0001250"
"234500"	"0001263"
"234500"	"0004322"
"234500"	"0000992"
"234500"	"0001347"
"234500"	"0002131"
"234500"	"0001276"
"234500"	"0000709"
"234500"	"0000712"
"234500"	"0000206"
"234500"	"0008353"
"234580"	"0000007"
"234580"	"0000407"
"234580"	"0006297"
"234580"	"0001820"
"234580"	"0000705"
"234580"	"0007754"
"234700"	"0001638"
"234700"	"0001653"
"234700"	"0001692"
"234700"	"0001685"
"234700"	"0006681"
"234700"	"0006690"
"234800"	"0000316"
"234800"	"0001388"
"234800"	"0000007"
"234800"	"0003468"
"234800"	"0000925"
"234800"	"0001063"
"234800"	"0010302"
"234800"	"0001741"
"234800"	"0005692"
"234800"	"0007461"
"234810"	"0000007"
"234810"	"0002092"
"234810"	"0002094"
"234810"	"0012735"
"234810"	"0005954"
"234810"	"0006518"
"234820"	"0000007"
"234820"	"0001626"
"235000"	"0000006"
"235000"	"0002650"
"235000"	"0001256"
"235000"	"0003829"
"235000"	"0002667"
"235000"	"0003712"
"235000"	"0001528"
"235000"	"0002475"
"235000"	"0002898"
"235200"	"0001394"
"235200"	"0002240"
"235200"	"0000007"
"235200"	"0001596"
"235200"	"0001638"
"235200"	"0000939"
"235200"	"0001744"
"235200"	"0000953"
"235200"	"0000802"
"235200"	"0001640"
"235200"	"0001635"
"235200"	"0002027"
"235200"	"0001952"
"235200"	"0011675"
"235200"	"0002202"
"235200"	"0003040"
"235200"	"0000027"
"235200"	"0000141"
"235200"	"0000044"
"235200"	"0001402"
"235200"	"0002910"
"235200"	"0000819"
"235200"	"0000029"
"235200"	"0001541"
"235200"	"0001009"
"235200"	"0003281"
"235200"	"0003452"
"235255"	"0000028"
"235255"	"0000175"
"235255"	"0000316"
"235255"	"0000431"
"235255"	"0000494"
"235255"	"0001004"
"235255"	"0002240"
"235255"	"0000007"
"235255"	"0000126"
"235255"	"0001252"
"235255"	"0001290"
"235255"	"0001629"
"235255"	"0002119"
"235255"	"0000347"
"235255"	"0000272"
"235255"	"0011800"
"235255"	"0000369"
"235255"	"0000470"
"235255"	"0001162"
"235255"	"0000218"
"235255"	"0000023"
"235255"	"0001744"
"235255"	"0000219"
"235255"	"0000319"
"235255"	"0003270"
"235255"	"0000774"
"235255"	"0005469"
"235255"	"0000054"
"235255"	"0000520"
"235255"	"0001561"
"235255"	"0002901"
"235255"	"0001522"
"235255"	"0000998"
"235255"	"0003075"
"235255"	"0006521"
"235255"	"0005989"
"235255"	"0001541"
"235255"	"0002243"
"235255"	"0001399"
"235255"	"0000474"
"235255"	"0006273"
"235255"	"0008229"
"235255"	"0009085"
"235370"	"0000007"
"235370"	"0004804"
"235400"	"0000007"
"235400"	"0000006"
"235400"	"0000822"
"235400"	"0001250"
"235400"	"0002014"
"235400"	"0100543"
"235400"	"0001269"
"235400"	"0001873"
"235400"	"0001945"
"235400"	"0001923"
"235400"	"0003259"
"235400"	"0001937"
"235400"	"0001259"
"235400"	"0002357"
"235400"	"0001919"
"235400"	"0000979"
"235400"	"0003077"
"235400"	"0003138"
"235400"	"0001981"
"235400"	"0005356"
"235400"	"0005369"
"235400"	"0005416"
"235400"	"0005421"
"235400"	"0005575"
"235400"	"0100519"
"235500"	"0000007"
"235500"	"0002720"
"235500"	"0002086"
"235510"	"0000028"
"235510"	"0000316"
"235510"	"0000431"
"235510"	"0001004"
"235510"	"0000007"
"235510"	"0000126"
"235510"	"0000767"
"235510"	"0001762"
"235510"	"0001249"
"235510"	"0001250"
"235510"	"0001302"
"235510"	"0001629"
"235510"	"0001631"
"235510"	"0000272"
"235510"	"0000405"
"235510"	"0005280"
"235510"	"0000369"
"235510"	"0012368"
"235510"	"0000189"
"235510"	"0000337"
"235510"	"0000684"
"235510"	"0004440"
"235510"	"0010554"
"235510"	"0000286"
"235510"	"0001530"
"235510"	"0002650"
"235510"	"0004279"
"235510"	"0000160"
"235510"	"0001773"
"235510"	"0002750"
"235510"	"0001007"
"235510"	"0001537"
"235510"	"0000319"
"235510"	"0000752"
"235510"	"0000677"
"235510"	"0000278"
"235510"	"0000407"
"235510"	"0000501"
"235510"	"0000076"
"235510"	"0001698"
"235510"	"0002202"
"235510"	"0009473"
"235510"	"0012385"
"235510"	"0002035"
"235510"	"0007598"
"235510"	"0002866"
"235510"	"0000085"
"235510"	"0000086"
"235510"	"0003298"
"235510"	"0000212"
"235510"	"0200055"
"235510"	"0100539"
"235510"	"0011065"
"235510"	"0002593"
"235510"	"0003073"
"235510"	"0002243"
"235510"	"0001055"
"235510"	"0008229"
"235510"	"0005183"
"235510"	"0006531"
"235550"	"0000007"
"235550"	"0000252"
"235550"	"0001392"
"235550"	"0002721"
"235550"	"0004315"
"235550"	"0002849"
"235550"	"0006685"
"235555"	"0002240"
"235555"	"0000007"
"235555"	"0000952"
"235555"	"0001508"
"235555"	"0001744"
"235555"	"0002014"
"235555"	"0003155"
"235555"	"0002904"
"235555"	"0002910"
"235555"	"0003623"
"235555"	"0003256"
"235555"	"0001406"
"235555"	"0002570"
"235555"	"0001399"
"235700"	"0000007"
"235700"	"0000952"
"235700"	"0001744"
"235700"	"0001930"
"235700"	"0001939"
"235700"	"0001923"
"235700"	"0002904"
"235700"	"0003577"
"235700"	"0001081"
"235700"	"0001082"
"235700"	"0001895"
"235700"	"0001897"
"235730"	"0000028"
"235730"	"0000175"
"235730"	"0000316"
"235730"	"0000431"
"235730"	"0000486"
"235730"	"0000494"
"235730"	"0000508"
"235730"	"0000767"
"235730"	"0000768"
"235730"	"0001627"
"235730"	"0001643"
"235730"	"0000006"
"235730"	"0000252"
"235730"	"0000565"
"235730"	"0001250"
"235730"	"0001290"
"235730"	"0001629"
"235730"	"0001631"
"235730"	"0001642"
"235730"	"0002079"
"235730"	"0002558"
"235730"	"0004415"
"235730"	"0000403"
"235730"	"0001270"
"235730"	"0000684"
"235730"	"0001274"
"235730"	"0002021"
"235730"	"0004322"
"235730"	"0000047"
"235730"	"0009748"
"235730"	"0040082"
"235730"	"0002019"
"235730"	"0003270"
"235730"	"0000490"
"235730"	"0000687"
"235730"	"0001344"
"235730"	"0002307"
"235730"	"0010864"
"235730"	"0002013"
"235730"	"0000048"
"235730"	"0000612"
"235730"	"0000378"
"235730"	"0000307"
"235730"	"0000176"
"235730"	"0011229"
"235730"	"0000692"
"235730"	"0000077"
"235730"	"0003720"
"235730"	"0002251"
"235730"	"0009765"
"235730"	"0004961"
"235730"	"0005274"
"235730"	"0009909"
