?diseaseid	?meshid
"143465"	D011569
"143465"	D002893
"143465"	D002895
"143465"	D002897
"143465"	D002352
"143465"	D002880
"143465"	D001289
"143465"	D002884
"143465"	D002896
"143465"	D009419
"143465"	D009474
"143465"	D013378
"143465"	D015897
"143465"	D016014
"143465"	D018598
"143465"	D018709
"143465"	D018389
"143465"	D015252
"143465"	D002653
"143465"	D002885
"143465"	D015894
"143465"	D001321
"143465"	D008024
"143465"	D005858
"143465"	D016678
"143465"	D000704
"143465"	D002394
"143465"	D005106
"143465"	D008562
"143465"	D008569
"143465"	D009435
"143465"	D011985
"143465"	D016013
"143465"	D017557
"143465"	D019655
"143465"	D020413
"143465"	D026901
"143465"	D040641
"143465"	D044402
"143465"	D015222
"143465"	D018341
"143465"	D001522
"143465"	D001523
"143465"	D003198
"143465"	D005947
"143465"	D009043
"143465"	D009479
"143465"	D012931
"143465"	D014055
"143465"	D014633
"143465"	D015536
"143465"	D015999
"143465"	D018797
"143465"	D048868
"143465"	D001288
"143465"	D017470
"143465"	D007446
"143465"	D007859
"143465"	D008124
"143465"	D020662
"143465"	D002835
"143465"	D004410
"143465"	D018000
"143465"	D005240
"143465"	D011976
"143465"	D002524
"143465"	D018408
"143465"	D016548
"143465"	D017447
"143465"	D013714
"143465"	D009864
"143465"	D018401
"143465"	D000697
"143465"	D008774
"143465"	D000987
"143465"	D010554
"143465"	D011297
"143465"	D013694
"143465"	D017397
"143465"	D050483
"143465"	D008431
"143465"	D018811
"143465"	D012959
"143465"	D001521
"143465"	D015141
"143465"	D018691
"143465"	D050641
"143465"	D011932
"143465"	D000661
"143465"	D001526
"143465"	D002605
"143465"	D005768
"143465"	D007175
"143465"	D007266
"143465"	D008425
"143465"	D010555
"143465"	D012118
"143465"	D013663
"143465"	D016291
"143465"	D017869
"143465"	D017923
"143465"	D019958
"143465"	D020744
"143465"	D039721
"143465"	D044302
"143465"	D045265
"143465"	D048148
"143465"	D050705
"143465"	D050825
"143465"	D062557
"254500"	D000328
"254500"	D002648
"254500"	D005799
"254500"	D006801
"254500"	D008875
"254500"	D010375
"254500"	D000368
"254500"	D000369
"254500"	D000483
"254500"	D000818
"254500"	D001483
"254500"	D002478
"254500"	D002877
"254500"	D002894
"254500"	D004200
"254500"	D005787
"254500"	D005838
"254500"	D010641
"254500"	D011110
"254500"	D011247
"254500"	D012091
"254500"	D012189
"254500"	D012307
"254500"	D012333
"254500"	D012867
"254500"	D013548
"254500"	D014430
"254500"	D014644
"254500"	D015151
"254500"	D015153
"254500"	D015810
"254500"	D016019
"254500"	D016022
"254500"	D016133
"254500"	D017931
"254500"	D020022
"254500"	D020641
"254500"	D044383
"254500"	D051379
"254500"	D002869
"254500"	D002874
"254500"	D005500
"254500"	D005826
"254500"	D008958
"254500"	D009154
"254500"	D011379
"254500"	D013131
"254500"	D014427
"254500"	D004252
"254500"	D012886
"254500"	D015398
"254500"	D001706
"254500"	D000595
"254500"	D001402
"254500"	D001853
"254500"	D002460
"254500"	D002470
"254500"	D004260
"254500"	D005091
"254500"	D006239
"254500"	D008969
"254500"	D010766
"254500"	D011993
"254500"	D011995
"254500"	D014158
"254500"	D014162
"254500"	D014178
"254500"	D014407
"254500"	D015342
"254500"	D016017
"254500"	D017353
"254500"	D017354
"254500"	D051381
"254500"	D001344
"254500"	D007738
"254500"	D008807
"254500"	D009369
"254500"	D011505
"254500"	D015139
"254500"	D015996
"254500"	D016147
"254500"	D017468
"254500"	D051498
"254500"	D007621
"254500"	D008565
"254500"	D009857
"254500"	D010523
"254500"	D011859
"254500"	D013497
"254500"	D017384
"254500"	D017404
"254500"	D017668
"254500"	D007136
"254500"	D007558
"254500"	D015152
"254500"	D020869
"254500"	D001943
"254500"	D018244
"254500"	D007571
"254500"	D012600
"254500"	D013223
"254500"	D006680
"254500"	D007145
"254500"	D002118
"254500"	D002352
"254500"	D002880
"254500"	D011506
"254500"	D015972
"254500"	D002883
"254500"	D002896
"254500"	D006454
"254500"	D018398
"254500"	D005455
"254500"	D001862
"254500"	D009115
"254500"	D001859
"254500"	D002882
"254500"	D003131
"254500"	D001327
"254500"	D004171
"254500"	D004586
"254500"	D005719
"254500"	D005779
"254500"	D006706
"254500"	D007070
"254500"	D007074
"254500"	D007075
"254500"	D007122
"254500"	D007958
"254500"	D008745
"254500"	D011487
"254500"	D013045
"254500"	D015894
"254500"	D019172
"254500"	D014176
"254500"	D016366
"254500"	D015533
"254500"	D025521
"254500"	D001798
"254500"	D005853
"254500"	D001796
"254500"	D001797
"254500"	D003433
"254500"	D012260
"254500"	D055106
"254500"	D011507
"254500"	D001249
"254500"	D008677
"254500"	D008811
"254500"	D047369
"254500"	D000686
"254500"	D016016
"254500"	D018797
"254500"	D003404
"254500"	D010265
"254500"	D001536
"254500"	D009186
"254500"	D009412
"254500"	D011088
"254500"	D020132
"254500"	D034622
"254500"	D018899
"254500"	D006400
"254500"	D009101
"254500"	D001777
"254500"	D001856
"254500"	D012074
"254500"	D000937
"254500"	D010266
"254500"	D007166
"254500"	D033581
"254500"	D011471
"254500"	D012323
"254500"	D006657
"254500"	D016328
"254500"	D023281
"254500"	D007143
"254500"	D001189
"254500"	D001806
"254500"	D010452
"254500"	D017487
"254500"	D006942
"254500"	D050835
"254500"	D000970
"254500"	D002471
"254500"	D009367
"254500"	D005803
"254500"	D009386
"254500"	D008408
"254500"	D000971
"254500"	D007146
"254500"	D010954
"254500"	D016259
"254500"	D016271
"254500"	D019938
"254500"	D048493
"254500"	D007044
"254500"	D008258
"254500"	D017578
"254500"	D019942
"254500"	D050762
"254500"	D019941
"254500"	D025803
"254500"	D018445
"254500"	D010020
"254500"	D010950
"254500"	D004164
"254500"	D008998
"254500"	D036102
"254500"	D057832
"254500"	D063326
"246300"	D000293
"246300"	D000328
"246300"	D002648
"246300"	D002675
"246300"	D006801
"246300"	D008875
"246300"	D000818
"246300"	D001483
"246300"	D011110
"246300"	D011401
"246300"	D014644
"246300"	D015810
"246300"	D016022
"246300"	D018076
"246300"	D018895
"246300"	D020022
"246300"	D020641
"246300"	D051379
"246300"	D007223
"246300"	D007231
"246300"	D018345
"246300"	D015398
"246300"	D000595
"246300"	D002460
"246300"	D003001
"246300"	D006239
"246300"	D008810
"246300"	D008969
"246300"	D001120
"246300"	D017386
"246300"	D014364
"246300"	D006224
"246300"	D011956
"246300"	D016466
"246300"	D008562
"246300"	D007113
"246300"	D017124
"246300"	D029721
"246300"	D004330
"246300"	D019476
"246300"	D051193
"246300"	D051195
"246300"	D051197
"246300"	D005002
"246300"	D007918
"246300"	D009166
"246300"	D009169
"246300"	D015440
"246300"	D051198
"114480"	D000293
"114480"	D000328
"114480"	D001827
"114480"	D002648
"114480"	D002675
"114480"	D005799
"114480"	D005808
"114480"	D006579
"114480"	D006801
"114480"	D008875
"114480"	D010375
"114480"	D013577
"114480"	D014960
"114480"	D000367
"114480"	D000368
"114480"	D000369
"114480"	D000483
"114480"	D000818
"114480"	D001483
"114480"	D002478
"114480"	D004195
"114480"	D004198
"114480"	D004200
"114480"	D005190
"114480"	D005387
"114480"	D005786
"114480"	D005787
"114480"	D005838
"114480"	D007150
"114480"	D008040
"114480"	D008126
"114480"	D008403
"114480"	D008957
"114480"	D009426
"114480"	D009679
"114480"	D010641
"114480"	D011110
"114480"	D011247
"114480"	D011401
"114480"	D011446
"114480"	D012189
"114480"	D012306
"114480"	D012307
"114480"	D012333
"114480"	D012737
"114480"	D012867
"114480"	D013997
"114480"	D014430
"114480"	D014481
"114480"	D014644
"114480"	D015331
"114480"	D015810
"114480"	D015994
"114480"	D016019
"114480"	D016022
"114480"	D016133
"114480"	D017931
"114480"	D018076
"114480"	D018740
"114480"	D018895
"114480"	D020022
"114480"	D020133
"114480"	D020641
"114480"	D044383
"114480"	D044465
"114480"	D051379
"114480"	D002869
"114480"	D002874
"114480"	D005500
"114480"	D007223
"114480"	D008958
"114480"	D009154
"114480"	D011379
"114480"	D011627
"114480"	D012042
"114480"	D014157
"114480"	D025063
"114480"	D054643
"114480"	D000199
"114480"	D002448
"114480"	D002465
"114480"	D004252
"114480"	D005192
"114480"	D005385
"114480"	D006225
"114480"	D006367
"114480"	D008168
"114480"	D012878
"114480"	D015398
"114480"	D019683
"114480"	D049109
"114480"	D005347
"114480"	D006197
"114480"	D011485
"114480"	D000375
"114480"	D000595
"114480"	D001665
"114480"	D001741
"114480"	D002460
"114480"	D002470
"114480"	D002681
"114480"	D002999
"114480"	D003001
"114480"	D003360
"114480"	D003545
"114480"	D004247
"114480"	D004249
"114480"	D004260
"114480"	D004262
"114480"	D004591
"114480"	D004777
"114480"	D005091
"114480"	D005333
"114480"	D005784
"114480"	D005796
"114480"	D005819
"114480"	D005820
"114480"	D005828
"114480"	D006239
"114480"	D006580
"114480"	D006609
"114480"	D006720
"114480"	D007938
"114480"	D008800
"114480"	D008810
"114480"	D008969
"114480"	D009693
"114480"	D010766
"114480"	D012334
"114480"	D014158
"114480"	D014162
"114480"	D014178
"114480"	D014407
"114480"	D015342
"114480"	D015971
"114480"	D016017
"114480"	D016896
"114480"	D017353
"114480"	D017354
"114480"	D018698
"114480"	D019143
"114480"	D040901
"114480"	D044466
"114480"	D053208
"114480"	D000886
"114480"	D001315
"114480"	D001835
"114480"	D002454
"114480"	D002455
"114480"	D002462
"114480"	D002872
"114480"	D002878
"114480"	D002886
"114480"	D003718
"114480"	D005602
"114480"	D007438
"114480"	D008423
"114480"	D008807
"114480"	D008822
"114480"	D008954
"114480"	D009369
"114480"	D011518
"114480"	D011795
"114480"	D012008
"114480"	D012150
"114480"	D013899
"114480"	D014429
"114480"	D015139
"114480"	D015203
"114480"	D015870
"114480"	D015996
"114480"	D016009
"114480"	D016147
"114480"	D016615
"114480"	D017422
"114480"	D018095
"114480"	D019076
"114480"	D019943
"114480"	D020125
"114480"	D035781
"114480"	D001932
"114480"	D002871
"114480"	D004273
"114480"	D005134
"114480"	D005910
"114480"	D007621
"114480"	D007839
"114480"	D008565
"114480"	D009035
"114480"	D009362
"114480"	D009363
"114480"	D009378
"114480"	D009857
"114480"	D015183
"114480"	D017384
"114480"	D017398
"114480"	D017404
"114480"	D017668
"114480"	D018450
"114480"	D030541
"114480"	D041321
"114480"	D003878
"114480"	D009711
"114480"	D012694
"114480"	D012744
"114480"	D015152
"114480"	D015854
"114480"	D017978
"114480"	D020869
"114480"	D051497
"114480"	D001943
"114480"	D002889
"114480"	D002893
"114480"	D002895
"114480"	D009687
"114480"	D013250
"114480"	D018244
"114480"	D002503
"114480"	D002898
"114480"	D013223
"114480"	D055815
"114480"	D059472
"114480"	D006680
"114480"	D019556
"114480"	D002880
"114480"	D004268
"114480"	D004967
"114480"	D008970
"114480"	D011388
"114480"	D011506
"114480"	D015513
"114480"	D015972
"114480"	D018931
"114480"	D020411
"114480"	D020928
"114480"	D049671
"114480"	D052138
"114480"	D002883
"114480"	D002896
"114480"	D002899
"114480"	D002940
"114480"	D004311
"114480"	D010298
"114480"	D011237
"114480"	D012097
"114480"	D012739
"114480"	D018398
"114480"	D018709
"114480"	D000273
"114480"	D005455
"114480"	D008840
"114480"	D016000
"114480"	D002843
"114480"	D015698
"114480"	D011494
"114480"	D012509
"114480"	D001859
"114480"	D002882
"114480"	D008175
"114480"	D008207
"114480"	D004279
"114480"	D005814
"114480"	D014779
"114480"	D002885
"114480"	D002890
"114480"	D003641
"114480"	D004171
"114480"	D004274
"114480"	D005823
"114480"	D011061
"114480"	D013045
"114480"	D013154
"114480"	D014529
"114480"	D015345
"114480"	D015496
"114480"	D015894
"114480"	D016296
"114480"	D016513
"114480"	D016923
"114480"	D017209
"114480"	D006824
"114480"	D001940
"114480"	D001941
"114480"	D010750
"114480"	D015533
"114480"	D015534
"114480"	D025521
"114480"	D042361
"114480"	D001345
"114480"	D001798
"114480"	D008024
"114480"	D018628
"114480"	D019175
"114480"	D003110
"114480"	D003201
"114480"	D003433
"114480"	D004742
"114480"	D005060
"114480"	D008648
"114480"	D009656
"114480"	D010051
"114480"	D011336
"114480"	D013234
"114480"	D014961
"114480"	D016384
"114480"	D007585
"114480"	D000704
"114480"	D010597
"114480"	D014230
"114480"	D014498
"114480"	D016555
"114480"	D019295
"114480"	D020413
"114480"	D040641
"114480"	D043562
"114480"	D053263
"114480"	D055106
"114480"	D000306
"114480"	D003577
"114480"	D006683
"114480"	D006684
"114480"	D008809
"114480"	D050378
"114480"	D008677
"114480"	D024202
"114480"	D047369
"114480"	D012194
"114480"	D002891
"114480"	D003198
"114480"	D006888
"114480"	D008156
"114480"	D008393
"114480"	D012984
"114480"	D015415
"114480"	D015536
"114480"	D015999
"114480"	D016016
"114480"	D019389
"114480"	D040081
"114480"	D045744
"114480"	D046912
"114480"	D048868
"114480"	D051858
"114480"	D056726
"114480"	D007055
"114480"	D034741
"114480"	D016601
"114480"	D034622
"114480"	D035683
"114480"	D048051
"114480"	D051057
"114480"	D051548
"114480"	D004812
"114480"	D056426
"114480"	D016193
"114480"	D003470
"114480"	D012269
"114480"	D016159
"114480"	D056915
"114480"	D059014
"114480"	D004303
"114480"	D012045
"114480"	D015321
"114480"	D020662
"114480"	D044767
"114480"	D007279
"114480"	D000730
"114480"	D019869
"114480"	D000465
"114480"	D006937
"114480"	D014744
"114480"	D004847
"114480"	D007680
"114480"	D016158
"114480"	D011471
"114480"	D059811
"114480"	D016335
"114480"	D010053
"114480"	D012004
"114480"	D014316
"114480"	D003564
"114480"	D011153
"114480"	D053938
"114480"	D000410
"114480"	D002499
"114480"	D004958
"114480"	D006657
"114480"	D009570
"114480"	D016086
"114480"	D016328
"114480"	D018579
"114480"	D018911
"114480"	D019707
"114480"	D023281
"114480"	D047628
"114480"	D000230
"114480"	D017423
"114480"	D001189
"114480"	D000956
"114480"	D014412
"114480"	D013254
"114480"	D001210
"114480"	D016827
"114480"	D013274
"114480"	D030561
"114480"	D005720
"114480"	D008545
"114480"	D011836
"114480"	D041681
"114480"	D010749
"114480"	D053245
"114480"	D053246
"114480"	D055162
"114480"	D059866
"114480"	D000970
"114480"	D002277
"114480"	D002278
"114480"	D002471
"114480"	D002583
"114480"	D008819
"114480"	D009361
"114480"	D009367
"114480"	D009858
"114480"	D019008
"114480"	D020123
"114480"	D020868
"114480"	D042002
"114480"	D058570
"114480"	D008593
"114480"	D012175
"114480"	D011065
"114480"	D004727
"114480"	D009386
"114480"	D012516
"114480"	D050436
"114480"	D008408
"114480"	D000971
"114480"	D012367
"114480"	D016259
"114480"	D051792
"114480"	D012208
"114480"	D000206
"114480"	D000209
"114480"	D000232
"114480"	D000738
"114480"	D000952
"114480"	D001141
"114480"	D002285
"114480"	D002292
"114480"	D002571
"114480"	D002630
"114480"	D002633
"114480"	D002952
"114480"	D004354
"114480"	D004965
"114480"	D005191
"114480"	D006571
"114480"	D007390
"114480"	D007656
"114480"	D008321
"114480"	D008324
"114480"	D008325
"114480"	D008327
"114480"	D008572
"114480"	D008780
"114480"	D008892
"114480"	D009360
"114480"	D009366
"114480"	D009368
"114480"	D009376
"114480"	D009515
"114480"	D010010
"114480"	D011230
"114480"	D011372
"114480"	D011374
"114480"	D011495
"114480"	D011808
"114480"	D011905
"114480"	D011960
"114480"	D011980
"114480"	D012328
"114480"	D012801
"114480"	D013629
"114480"	D014408
"114480"	D015127
"114480"	D015179
"114480"	D015413
"114480"	D015414
"114480"	D015704
"114480"	D016160
"114480"	D016246
"114480"	D016654
"114480"	D017024
"114480"	D017228
"114480"	D017258
"114480"	D017698
"114480"	D018270
"114480"	D018275
"114480"	D018276
"114480"	D018401
"114480"	D018567
"114480"	D018719
"114480"	D018734
"114480"	D018925
"114480"	D019063
"114480"	D019313
"114480"	D019363
"114480"	D019380
"114480"	D019398
"114480"	D019718
"114480"	D019743
"114480"	D019859
"114480"	D019938
"114480"	D022782
"114480"	D024522
"114480"	D024682
"114480"	D037941
"114480"	D039503
"114480"	D044385
"114480"	D047072
"114480"	D048430
"114480"	D048670
"114480"	D048728
"114480"	D049951
"114480"	D050543
"114480"	D050658
"114480"	D050676
"114480"	D050687
"114480"	D050760
"114480"	D050808
"114480"	D050939
"114480"	D050990
"114480"	D051059
"114480"	D051541
"114480"	D051550
"114480"	D051762
"114480"	D051958
"114480"	D053493
"114480"	D053858
"114480"	D053960
"114480"	D054377
"114480"	D054400
"114480"	D054648
"114480"	D054730
"114480"	D054834
"114480"	D055751
"114480"	D056510
"114480"	D056767
"114480"	D056920
"114480"	D056921
"114480"	D057285
"114480"	D060888
"114480"	D061986
"143880"	D000293
"143880"	D000328
"143880"	D005808
"143880"	D006801
"143880"	D010375
"143880"	D000818
"143880"	D002478
"143880"	D011247
"143880"	D012307
"143880"	D020022
"143880"	D007223
"143880"	D007231
"143880"	D009154
"143880"	D004252
"143880"	D008607
"143880"	D005149
"143880"	D007232
"143880"	D011509
"143880"	D012279
"143880"	D013250
"143880"	D002118
"143880"	D004334
"143880"	D006224
"143880"	D003412
"143880"	D004100
"143880"	D004872
"143880"	D006887
"143880"	D014807
"143880"	D056726
"143880"	D012507
"143880"	D007408
"143880"	D001024
"143880"	D001205
"143880"	D008431
"143880"	D006934
"143880"	D004951
"166710"	D000293
"166710"	D000328
"166710"	D001827
"166710"	D002648
"166710"	D006801
"166710"	D008875
"166710"	D000367
"166710"	D000368
"166710"	D000369
"166710"	D000483
"166710"	D000818
"166710"	D001483
"166710"	D002478
"166710"	D003094
"166710"	D005787
"166710"	D005838
"166710"	D008040
"166710"	D010641
"166710"	D011110
"166710"	D011401
"166710"	D011446
"166710"	D012307
"166710"	D014430
"166710"	D014644
"166710"	D015810
"166710"	D020022
"166710"	D020133
"166710"	D020641
"166710"	D044465
"166710"	D051379
"166710"	D001842
"166710"	D002874
"166710"	D005500
"166710"	D011379
"166710"	D013131
"166710"	D014157
"166710"	D014427
"166710"	D018345
"166710"	D011485
"166710"	D015992
"166710"	D000595
"166710"	D001665
"166710"	D002681
"166710"	D004247
"166710"	D005091
"166710"	D005796
"166710"	D005820
"166710"	D006239
"166710"	D006720
"166710"	D007564
"166710"	D008810
"166710"	D008969
"166710"	D012044
"166710"	D014158
"166710"	D016896
"166710"	D051381
"166710"	D001315
"166710"	D003718
"166710"	D005269
"166710"	D007438
"166710"	D008159
"166710"	D012150
"166710"	D014429
"166710"	D019943
"166710"	D006113
"166710"	D041321
"166710"	D007558
"166710"	D011392
"166710"	D002895
"166710"	D017434
"166710"	D010281
"166710"	D002118
"166710"	D007930
"166710"	D000242
"166710"	D002352
"166710"	D004268
"166710"	D004967
"166710"	D008499
"166710"	D004311
"166710"	D016014
"166710"	D001847
"166710"	D001862
"166710"	D011817
"166710"	D013045
"166710"	D017209
"166710"	D015534
"166710"	D002762
"166710"	D008024
"166710"	D015502
"166710"	D003433
"166710"	D010024
"166710"	D011720
"166710"	D008562
"166710"	D019655
"166710"	D040641
"166710"	D004032
"166710"	D017124
"166710"	D010455
"166710"	D010880
"166710"	D015201
"166710"	D015415
"166710"	D015999
"166710"	D045744
"166710"	D015914
"166710"	D007055
"166710"	D012606
"166710"	D013739
"166710"	D010349
"166710"	D015519
"166710"	D007211
"166710"	D023281
"166710"	D043885
"166710"	D047628
"166710"	D053245
"166710"	D053246
"166710"	D008593
"166710"	D050723
"166710"	D006621
"166710"	D004359
"166710"	D024042
"166710"	D008572
"166710"	D010010
"166710"	D011960
"166710"	D017698
"166710"	D002119
"166710"	D004357
"166710"	D016329
"166710"	D018900
"166710"	D015675
"166710"	D016103
"166710"	D015663
"166710"	D018167
"166710"	D010052
"166710"	D002117
"166710"	D005272
