"drugid"	"smiles"
"DB08694"	"NC1=NC=CC(=N1)C1=C2C=CN=C(N)N2C2=NC=CC(O)=C12"
"DB08695"	"[O-][N+](=O)C1=CC=C(C=C1)C1=NNC=C1"
"DB08696"	"CC[C@@](C)([H])[C@@]1([H])CC[C@@]2([H])C(CCC[C@]12C)=C/C=C1C[C@](O)([H])C(=C)[C@@](O)([H])C1"
"DB08697"	"CC1=CC(=CC(C)=C1OCCN)C(=O)NC1=CC(Cl)=CC(=C1)N1CCCCC1"
"DB08698"	"[H][C@@]1(N=C(C2=CC=CC=C2)C2=CC=CC=C2N=C1N1CC(O)C1)C1=CC=CS1"
"DB08699"	"CC1=CC(CC2=NN(C3=C2C(N)=NC=N3)C(C)(C)C)=CC=C1"
"DB08700"	"[H][C@](C)(OC1=CC(=CN=C1N)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C=CC(F)=C1Cl"
"DB08701"	"OCCNC1=CC=C2C(=O)N(C(=O)C3=CC=CC1=C23)C1=CC(Br)=CC=C1"
"DB08702"	"OC(=O)C1=C(OC(=C1C(O)=O)C1=CC=CC=C1)C1=CC=CC=C1"
"DB08703"	"CC(C)OC1=CC=C2C(CCC3=C2C2=C(C=NC2=O)C2=C3N(CCO)C3=CC=CC=C23)=C1"
"DB08704"	"[H][C@]1(CO)OC(=N/OC(=O)NC2=CC=CC=C2)[C@]([H])(NC(=O)CCCC)[C@@]([H])(O)[C@]1([H])O"
"DB08705"	"OC1=C(C=C(Br)C=C1)C1=CC(C2=CC=CC=C2)=C(C#N)C(=O)N1"
"DB08706"	"[H][C@@](NC1=NC(=O)C(S1)=CC1=CC=C(CC)O1)(C(O)=O)C1=CC=C(F)C=C1"
"DB08707"	"NC1=NC=CC(=N1)C1=CC2=C(ON=C2C=C1)C1=CC=C(Cl)C=C1"
"DB08708"	"FC(F)(F)C1=CC=CC(=C1)C1=NN=C2C=CC(NC3CCCCC3)=NN12"
"DB08709"	"OC(=O)C1=CC=CC2=C1NC(=C2C1=CC=CC=C1)C1=CC=CC=C1"
"DB08710"	"[H][C@@](NC1=NC(=O)C(S1)=CC1=CC=C(CC)O1)(C1=NN=NN1)C1=CC=C(F)C=C1"
"DB08711"	"COC(=O)C1=CC(OC)=C(O)C=C1"
"DB08712"	"OC(=O)CCCCCCCCCCOC(S)=O"
"DB08713"	"CN1N=NC(=N1)C1=CC(C)=C(OCCCC2=CC(C)=NO2)C(C)=C1"
"DB08714"	"CC1=NOC(CCCOC2=C(C)C=C(C=C2C)N2N=NC(C)=N2)=C1"
"DB08715"	"CC1=NC(=CO1)C1=CC(C)=C(OCCCC2=CC(C)=NO2)C(C)=C1"
"DB08717"	"[H][C@@]1(CC(O)=O)NC2=CC=CC=C2CN(C)C1=O"
"DB08718"	"CCC1=C(SC=C1)C1=CC(O)=C(O)C=C1"
"DB08719"	"CC1=NOC(CCCCCOC2=CC=C(C=C2Cl)C2=NCCO2)=C1"
"DB08720"	"CC1=NOC(CCCCCOC2=CC=C(C=C2)C2=NCCO2)=C1"
"DB08721"	"OCCOCOCC1=NOC(CCCCCOC2=C(Cl)C=C(C=C2Cl)C2=NCCO2)=C1"
"DB08722"	"[H][C@]1(C)COC(=N1)C1=CC=C(OCCCCCCCC2=CC(C)=NO2)C(Cl)=C1"
"DB08723"	"CC1=NOC(CCCCCOC2=C(Cl)C=C(C=C2Cl)C2=NCCO2)=C1"
"DB08724"	"[H][C@]1(C)COC(=N1)C1=CC=C(OCCCCCC2=CC(C)=NO2)C=C1"
"DB08725"	"[H][C@]1(CC)COC(=N1)C1=CC=C(OCCCCCCCC2=CC(C)=NO2)C=C1"
"DB08726"	"CC1=NOC(CCCCCCCOC2=CC=C(C=C2)C2=NCCO2)=C1"
"DB08727"	"[H][C@@]1(C)COC(=N1)C1=CC=C(OCCCCCCCC2=CC(C)=NO2)C=C1"
"DB08728"	"CC1=NOC(CCCOC2=C(Cl)C=C(C=C2Cl)C2=NCCO2)=C1"
"DB08729"	"CCCC1=NN(C)C2=C1N=C(NC2=O)C1=C(OCC)SC(=C1)S(N)(=O)=O"
"DB08730"	"FC1=CC(=CC(=C1)C(=O)NC1=CC=C2C=CN(CCC3=CC=NC=C3)C2=C1)N1CCOCC1"
"DB08731"	"[H][C@](CC(O)=O)(CC1=CC=CC2=CC=CC=C12)N1C(=O)C2=CC=C(C=C2C1=O)C(O)=O"
"DB08732"	"[H][C@](C)(NC(=O)[C@]([H])(CC1=CC=CC=C1)NC(=O)OCC1=CC=CC=C1)C(=O)CCO"
"DB08733"	"[H][C@@](CNC(=O)C1=NC=CS1)(C(=O)NO)[C@@]([H])(CC(C)C)C(=O)N[C@]([H])(C(=O)NC)C(C)(C)C"
"DB08734"	"CC1(C)N=C(N)N=C(N)N1OCCCOC1=CC(Cl)=C(Cl)C=C1Cl"
"DB08735"	"[H][C@@](C)(O)C[C@]([H])(C1=CC=CC=C1)C1=C(O)C2=CC=CC=C2OC1=O"
"DB08736"	"[H][C@](C)(O)C[C@@]([H])(C1=CC=CC=C1)C1=C(O)C2=CC=CC=C2OC1=O"
"DB08737"	"[H][C@@]12CCC[C@]1([H])[C@@]([H])(OC1=CC=CC(O)=C21)C1=CC=C(O)C=C1"
"DB08738"	"[H][C@]1(CCCN1C(=O)CCN1C(=O)C(=NC2=CC=CC=C12)C1=CC=CC=C1)C(=O)N1CCCC1"
"DB08739"	"[H][C@]1(CC(F)(F)CN1C(=O)CCN1C(=O)C2=C(C=CC=C2)C1=O)C(=O)N1CCCC1"
"DB08740"	"[H][C@](N)(CC1CCCCC1)[C@@]([H])(O)[C@@]([H])(O)CC(C)C"
"DB08741"	"[H][C@@]1(OC2=C(OC)C(OC)=CC(CC3=C(N)N=C(N)N=C3)=C2C=C1)C1CC1"
"DB08742"	"C=C1C(=C/C=C2CCC[C@]3(C)[C@]([H])(CC[C@@]23[H])C#CC#CC(C)(O)C)C[C@](O)([H])C[C@@]1(O)[H]"
"DB08743"	"[H][C@@]1(N)CCCN(C1)C1=NC2=C(N1CC1=CC=CC=C1C#N)C(=O)N(C)C(=O)N2C"
"DB08744"	"COC1=CC(=O)N(C)C2=C1C=CC1=C2OCO1"
"DB08745"	"ClC1=CC=C(C=CS(=O)(=O)N2CCN(CC3CCN(CC3)C3=CC=NC=C3)C(=O)C2)C=C1"
"DB08746"	"ClC1=CC=C(C=CS(=O)(=O)N2CCN(CC3CCN(CC3)C3=CC=NC=C3)CC2)C=C1"
"DB08747"	"[H][C@]1(N(C(C)=O)C2=CC=CC(O)=C2NC2=C1C(=O)CC(C)(C)C2)C1=C(Cl)C=C(Cl)C=C1"
"DB08748"	"CN(C)C1=CC=C(C=C1)C(O)=O"
"DB08749"	"CN(C1CCCCC1)C(=O)CCN1CC2=CC(=CC=C2N=C1N)C(=O)C1=CC=CC=C1"
"DB08750"	"NCC1=CC=C(C=C1)C(=O)N1CCC2(CC1)NC1=CC=CC(F)=C1C(N)=N2"
"DB08751"	"CN(CCN(C)C1=CC=C(C2=NON=C12)[N+]([O-])=O)C(C)=O"
"DB08752"	"[H][C@@](CC1CCCCC1)(NC(=O)N1CCOCC1)C(=O)NC1(CCN(C)CC1)C#N"
"DB08753"	"CC(=O)OC1=CC=C(C=CC(=O)NCCC2=CC=CC=C2)C=C1OC(C)=O"
"DB08754"	"OC1=CC=C(CCNC(=O)C=CC2=CC=C(O)C(O)=C2)C=C1"
"DB08755"	"[H][C@@](CC1CCCCC1)(NC(=O)N1CCOCC1)C(=O)N[C@@](C)(COCC1=CC=CC=C1)C#N"
"DB08756"	"[H][C@](C)(N)[C@@]1([H])CC[C@@]([H])(CC1)C(=O)NC1=CC=NC=C1"
"DB08757"	"NNC(=O)C1=CC=C(O1)C1=CC=CC=C1Cl"
"DB08758"	"NNC(=O)C1=CN2C=CC3=C(C=CC=C3)C2=N1"
"DB08759"	"[H][C@](C)(CO)C[C@]([H])(C)[C@]([H])(O)[C@@]([H])(C)C(=O)C[P@@]([H])(O)=O"
"DB08760"	"[H][C@@](CC1=CC=CC=C1)(OC1=CC=C(Cl)C=C1)C(O)=O"
"DB08761"	"[H][C@@]1(CC2=CC=C(O)C=C2)NC(=O)[C@]([H])(CC2=CC=C(O)C=C2)NC1=O"
"DB08762"	"[H][C@@](C)(NC(=O)OCC1=CC=CC=C1)C(=O)N[C@@]([H])(C)[P@](O)(=O)O[C@@]([H])(CC1=CC=CC=C1)C(O)=O"
"DB08763"	"[H][C@](NC(=O)OCC1=CC=CC=C1)(C1=CC=C(C=C1)C(N)=N)P(O)(O)=O"
"DB08764"	"COC1=CC2=C(NC=NC2=N/C2=CC=C(Br)C=C2F)C=C1OCC1CCN(C)CC1"
"DB08765"	"NS(=O)(=O)C1=NC2=C(S1)C=C(O)C=C2"
"DB08766"	"[H][C@@](C)(CS)C(=O)N1C[C@]([H])(C[C@@]1([H])C(O)=O)SC1=CC=CC=C1"
"DB08767"	"COC1=CC=C(CC(N)=O)C=C1"
"DB08768"	"CC(C)=CCNC1=C2N=CNC2=NC=N1"
"DB08770"	"NC1=NC(NCCC2=CC=C(O)C=C2)=NC2=NC(=NN12)C1=CC=CO1"
"DB08771"	"[H][C@@]1(SC(NC2=C(F)C=CC=C2)=NC1=O)C(C)C"
"DB08772"	"OC(=O)CC1=NN(CC2=NC3=C(S2)C=CC(=C3)C(F)(F)F)C(=O)C2=C1C=CC=C2"
"DB08773"	"OC1=CC=C(C=C1)C1=CC2=C(S1)C=C(O)C=C2"
"DB08774"	"[H][C@]1(CN)CN(CCO1)C1=C(C=NC2=C1C=NN2)C1=CC=CC=C1"
"DB08775"	"[H][C@@](C)(NC(=O)[C@]([H])(CC1=CC=C(O)C=C1)NC(=O)OCC1=CC=CC=C1)C(C)=O"
"DB08776"	"CC(=O)NC1=NC2=C(S1)C(=O)NCCC2"
"DB08777"	"O=C1NC=NC2=C1C1=C(CCCC1)S2"
"DB08778"	"CC(C)(C)NC1=NC(N)=C(S1)C(=O)C1=CC=CC=C1"
"DB08779"	"CSC1=NC(O)=C(CC2=CC=CS2)N1"
"DB08780"	"C1CN(CCO1)C1=C2N=CNC2=NC=N1"
"DB08781"	"[H][C@]1(CN)CN(CCO1)C1=C(Br)C=NC2=C1C=NN2"
"DB08782"	"NCCC1=CC=C(C=C1)S(N)(=O)=O"
"DB08783"	"[H][C@@](CC1=CC=C(C[Se](O)=O)C=C1)(NC(=O)OC(C)(C)C)C(=O)OC"
"DB08784"	"OC(=O)C1=C(NC2=CC=C(Cl)C=C2)N=CC=C1"
"DB08785"	"CC1=CC(=O)OC2=CC=CC=C12"
"DB08786"	"COCCOC1=NC(N)=NC(C)=C1"
"DB08787"	"NC1=NC(=C(C=N1)N=NC1=CC=CC=C1)C1=C(Cl)C=C(Cl)C=C1"
"DB08788"	"CCOC1=CC=C(C=C1)C1=C(C#N)C(N)=NC2=C1C(N)=C(S2)C(N)=O"
"DB08789"	"CCNC(=O)C1=CC2=C(N=C(N)N=C2S1)C1=C(Cl)C=C(Cl)C=C1"
"DB08790"	"OC(=O)C1=CN(N=C1)C1=CC=CC=C1"
"DB08791"	"NC(=O)C1=CN=C2C=CN(C2=C1)S(=O)(=O)C1=CC=CC=C1[N+]([O-])=O"
"DB08792"	"CN(C(=O)C(Cl)Cl)C1=CC=C(OC(=O)C2=CC=CO2)C=C1"
"DB08794"	"CCOC(=O)C(C1=C(O)OC2=CC=CC=C2C1=O)C1=C(O)OC2=CC=CC=C2C1=O"
"DB08795"	"[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N=[N+]=[N-])C1=CC=CC=C1)C(O)=O"
"DB08796"	"O=C(OCCOCCN1CCCCC1)N1C2=CC=CC=C2SC2=C1N=CC=C2"
"DB08797"	"NC(=O)C1=CC=CC=C1O"
"DB08798"	"CC1=C(C)N=C(NS(=O)(=O)C2=CC=C(N)C=C2)O1"
"DB08799"	"C(N(CC1=CC=CC=C1)C1=CC=CC=C1)C1=NCCN1"
"DB08800"	"CN(C)CCN(CC1=CC=C(Cl)C=C1)C1=CC=CC=N1"
"DB08801"	"CC(C1=C(CCN(C)C)CC2=CC=CC=C12)C1=CC=CC=N1"
"DB08802"	"CC(CN1C2=CC=CC=C2SC2=C1N=CC=C2)N(C)C"
"DB08803"	"CC(C)C1=C(OCC2=NCCN2)C=C(C)C=C1"
"DB08804"	"CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C"
"DB08805"	"CNC(=S)NCCSCC1=C(C)NC=N1"
"DB08806"	"CC(=O)OCC(=O)NCCCOC1=CC=CC(CN2CCCCC2)=C1"
"DB08807"	"CC1=CC2=C(N1)C=CC=C2OCC(CNC(C)(C)C)OC(=O)C1=CC=CC=C1"
"DB08808"	"CC1=CC(OCC(O)CNC(C)(C)C)=C(Cl)C=C1"
"DB08809"	"OC(=O)C(Cl)Cl"
"DB08810"	"CCOC1=CC(N)=C(C=C1C(=O)NC1CCN(CC2CCC=CC2)CC1)[N+]([O-])=O"
"DB08811"	"CCC1C2=CC(OC)=C(OC)C=C2C(=NN=C1C)C1=CC(OC)=C(OC)C=C1"
"DB08815"	"O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(CC1)C1=NSC2=CC=CC=C12"
"DB08816"	"CCCSC1=NC2=C(N=NN2[C@@H]2C[C@H](OCCO)[C@@H](O)[C@H]2O)C(N[C@@H]2C[C@H]2C2=CC(F)=C(F)C=C2)=N1"
"DB08818"	"CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O)C1O[C@@H]1O[C@@H]([C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)C(O[C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)C(O)=O)[C@H]2NC(C)=O)[C@H](O)[C@H]1O)C(O)=O"
"DB08819"	"CC(C)OC(=O)CCCC=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1C=CC(F)(F)COC1=CC=CC=C1"
"DB08820"	"CC(C)(C)C1=CC(=C(O)C=C1NC(=O)C1=CNC2=CC=CC=C2C1=O)C(C)(C)C"
"DB08822"	"CCOC1=NC2=C(N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NOC(=O)N1)C(=CC=C2)C(=O)OCC1=C(C)OC(=O)O1"
"DB00014"	"CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O"
"DB00035"	"NC(=O)CC[C@@H]1NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)CCSSC[C@H](NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(N)=O"
"DB00050"	"CC(C)C[C@H](NC(=O)[C@@H](CCCNC(N)=O)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1=CN=CC=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC2=CC=CC=C2C=C1)NC(C)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O"
"DB00115"	"OC[C@H]1O[C@@H]([C@H](O)[C@@H]1OP(O)(=O)O[C@]([H])(C)CNC(=O)CC[C@]1(C)[C@@H](CC(=O)N)[C@@]2([H])N([Co]C#N)C1=C(C)/C1=N/C(=CC3=NC(=C(C)/C4=N[C@]2(C)[C@@](C)(CC(=O)N)[C@@H]4CCC(=O)N)[C@@](C)(CC(=O)N)[C@@H]3CCC(=O)N)/C(C)(C)[C@@H]1CCC(=O)N)N1C=NC2=CC(C)=C(C)C=C12"
"DB00116"	"NC1=NC(=O)C2=C(NCC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N2)N1"
"DB00117"	"N[C@@H](CC1=CN=CN1)C(O)=O"
"DB00118"	"C[S+](CC[C@H](N)C(O)=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N)N=CN=C12"
"DB00119"	"CC(=O)C(O)=O"
"DB00120"	"N[C@@H](CC1=CC=CC=C1)C(O)=O"
"DB00121"	"[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2"
"DB00122"	"C[N+](C)(C)CCO"
"DB00123"	"NCCCC[C@H](N)C(O)=O"
"DB00125"	"N[C@@H](CCCNC(N)=N)C(O)=O"
"DB00126"	"[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO"
"DB00127"	"NCCCNCCCCNCCCN"
"DB00128"	"N[C@@H](CC(O)=O)C(O)=O"
"DB00129"	"NCCC[C@H](N)C(O)=O"
"DB00130"	"N[C@@H](CCC(N)=O)C(O)=O"
"DB00131"	"NC1=C2N=CN([C@@H]3O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]3O)C2=NC=N1"
"DB00132"	"CCC=C/CC=C/CC=C/CCCCCCCC(O)=O"
"DB00133"	"N[C@@H](CO)C(O)=O"
"DB00134"	"CSCC[C@H](N)C(O)=O"
"DB00135"	"N[C@@H](CC1=CC=C(O)C=C1)C(O)=O"
"DB00136"	"C[C@H](CCCC(C)(C)O)[C@@]1([H])CC[C@@]2([H])C(CCC[C@]12C)=CC=C1C[C@@H](O)C[C@H](O)C1=C"
"DB00137"	"CC(C=CC=C(/C)C=CC1C(C)=CC(O)CC1(C)C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CC(O)CC1(C)C"
"DB00138"	"N[C@@H](CSSC[C@H](N)C(O)=O)C(O)=O"
"DB00139"	"OC(=O)CCC(O)=O"
"DB00140"	"CC1=C(C)C=C2N(C[C@H](O)[C@H](O)[C@H](O)CO)C3=NC(=O)NC(=O)C3=NC2=C1"
"DB00141"	"[H]C(=O)[C@H](NC(C)=O)[C@@H](O)[C@H](O)[C@H](O)CO"
"DB00142"	"N[C@@H](CCC(O)=O)C(O)=O"
"DB00489"	"CC(C)NCC(O)C1=CC=C(NS(C)(=O)=O)C=C1"
"DB00490"	"O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1"
"DB00491"	"OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO"
"DB00492"	"CCC(=O)OC(OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N1C[C@@H](C[C@H]1C(O)=O)C1CCCCC1)C(C)C"
"DB00493"	"[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)C1=CSC(N)=N1)C(O)=O"
"DB00494"	"CCN(CC)C(=O)C(=CC1=CC(=C(O)C(O)=C1)[N+]([O-])=O)C#N"
"DB00495"	"CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O"
"DB00496"	"NC(=O)C([C@@H]1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C1=CC=CC=C1)C1=CC=CC=C1"
"DB00497"	"[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1(O)CCC2=O"
"DB00498"	"O=C1C(C(=O)C2=CC=CC=C12)C1=CC=CC=C1"
"DB00499"	"CC(C)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F"
"DB00500"	"CN1C(CC(O)=O)=CC=C1C(=O)C1=CC=C(C)C=C1"
"DB00501"	"CN=C(NCCSCC1=C(C)NC=N1)NC#N"
"DB00502"	"OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1"
"DB00503"	"CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1"
"DB00504"	"[H][C@@]12CCCC[C@@]11CCN(CC=C)[C@@H]2CC2=C1C=C(O)C=C2"
"DB00505"	"CC[N+](CC)(CC)CCC(O)(C1CCCCC1)C1=CC=CC=C1"
"DB00507"	"CC(=O)OC1=CC=CC=C1C(=O)NC1=NC=C(S1)[N+]([O-])=O"
"DB00508"	"CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F"
"DB00509"	"N[C@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O"
"DB00511"	"[H][C@@]1(CC[C@]2(O)[C@]3([H])CC[C@]4([H])C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](OC(C)=O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1)C1=CC(=O)OC1"
"DB00512"	"CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)C2=CC=C(OC3=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@H]4C[C@](C)(N)[C@H](O)[C@H](C)O4)C4=CC(=C3)[C@@H](NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N[C@@H]1C3=CC(=C(O)C=C3)C3=C(O)C=C(O)C=C3[C@H](NC(=O)[C@@H](NC1=O)[C@H](O)C1=CC(Cl)=C(O4)C=C1)C(O)=O)C(Cl)=C2"
"DB00513"	"NCCCCCC(O)=O"
"DB00514"	"[H][C@]12CC3=C(C=C(OC)C=C3)[C@@]3(CCCC[C@]13[H])CCN2C"
"DB00515"	"N[Pt](N)(Cl)Cl"
"DB00516"	"O.O=[Si]=O.O=[Al]O[Al]=O"
"DB00517"	"[Br-].CCCC(CCC)C(=O)O[C@H]1CC2CCC(C1)[N+]2(C)C"
"DB00518"	"CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2"
"DB00519"	"[H][C@@]12C[C@H](N(C(=O)[C@H](C)N[C@@H](CCC3=CC=CC=C3)C(=O)OCC)[C@@]1([H])CCCC2)C(O)=O"
"DB00520"	"CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC=C(O)C=C1)[C@H](O)CCN"
"DB00521"	"CC(C)(C)NCC(O)COC1=CC=CC2=C1CCC(=O)N2"
"DB00522"	"OC(=O)C1=CC=C(NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)C2=CC=CC=C2)C=C1"
"DB00523"	"CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(O)=O"
"DB00524"	"CC1NC2=CC(Cl)=C(C=C2C(=O)N1C1=CC=CC=C1C)S(N)(=O)=O"
"DB00525"	"CN(C(=S)OC1=CC2=CC=CC=C2C=C1)C1=CC=CC(C)=C1"
"DB00526"	"O=C1O[Pt]2(N[C@@H]3CCCC[C@H]3N2)OC1=O"
"DB00527"	"CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC"
"DB00528"	"COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)(C)CN(C)CCC(C1=CC=CC=C1)C1=CC=CC=C1"
"DB00529"	"OC(=O)P(O)(O)=O"
"DB00530"	"COCCOC1=C(OCCOC)C=C2C(NC3=CC=CC(=C3)C#C)=NC=NC2=C1"
"DB00659"	"CC(=O)NCCCS(O)(=O)=O"
"DB00660"	"CC1=CC(OCC2CNC(=O)O2)=CC(C)=C1"
"DB00661"	"COC1=C(OC)C=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1"
"DB00662"	"COC1=CC(=CC(OC)=C1OC)C(=O)NCC1=CC=C(OCCN(C)C)C=C1"
"DB00663"	"C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C"
"DB00664"	"COC1=NC=CN=C1NS(=O)(=O)C1=CC=C(N)C=C1"
"DB00665"	"CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F"
"DB00666"	"CC(C)CC(NC(=O)C(CC1=CC2=CC=CC=C2C=C1)NC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(CO)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(CC1=CNC=N1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCNC(N)=N)C(=O)N1CCCC1C(=O)NCC(N)=O"
"DB00667"	"OP(O)(O)=O.OP(O)(O)=O.NCCC1=CN=CN1"
"DB00668"	"CNC[C@H](O)C1=CC(O)=C(O)C=C1"
"DB00669"	"CNS(=O)(=O)CC1=CC2=C(NC=C2CCN(C)C)C=C1"
"DB00670"	"CN1CCN(CC(=O)N2C3=CC=CC=C3C(=O)NC3=C2N=CC=C3)CC1"
"DB00671"	"[H][C@]12SCC(C=C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OCC(O)=O)C1=CSC(N)=N1)C(O)=O"
"DB00672"	"CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1"
"DB00673"	"C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F"
"DB00674"	"[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3"
"DB00675"	"CCC(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1"
"DB00676"	"O=C(OCC1=CC=CC=C1)C1=CC=CC=C1"
"DB00677"	"CC(C)OP(F)(=O)OC(C)C"
"DB00678"	"CCCCC1=NC(Cl)=C(CO)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1"
"DB00679"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"
"DB00680"	"CCOC(=O)NC1=CC2=C(SC3=CC=CC=C3N2C(=O)CCN2CCOCC2)C=C1"
"DB00681"	"[H][C@]12C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)C=CC=CC=CC=CC=CC=CC=C[C@H](C)[C@@H](O)[C@@H](C)[C@H](C)OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@](O)(C[C@H](O)[C@H]1C(O)=O)O2"
"DB00682"	"CC(=O)CC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2"
"DB00683"	"CC1=NC=C2CN=C(C3=CC=CC=C3F)C3=C(C=CC(Cl)=C3)N12"
"DB00684"	"NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O"
"DB00685"	"[H][C@@]12CN(C[C@]1([H])C2N)C1=C(F)C=C2C(=O)C(=CN(C3=C(F)C=C(F)C=C3)C2=N1)C(O)=O"
