drugid	umls_cui_from_meddra
DB00705	C0151936
DB00705	C0039520
DB00705	C0233494
DB00705	C0039591
DB00705	C0039621
DB00705	C0039971
DB00705	C0040034
DB00705	C2242996
DB00705	C0040264
DB00705	C0040409
DB00705	C0151610
DB00705	C0518988
DB00705	C0040460
DB00705	C0014518
DB00705	C0043251
DB00705	C0040822
DB00705	C0041296
DB00705	C0041582
DB00705	C0041912
DB00705	C0042029
DB00705	C1167965
DB00705	C0042109
DB00705	C0006852
DB00705	C1368065
DB00705	C0042401
DB00705	C1142412
DB00705	C0042571
DB00705	C0151883
DB00705	C0042769
DB00705	C0344232
DB00705	C0042963
DB00705	C0700345
DB00705	C1609512
DB00705	C3665596
DB00705	C0043094
DB04485	C0232487
DB04485	C0000731
DB04485	C0000737
DB04485	C0232495
DB04485	C0232492
DB04485	C0151905
DB04485	C0151479
DB04485	C0003862
DB04485	C0151904
DB04485	C0004093
DB04485	C0004604
DB04485	C0852913
DB04485	C0853034
DB04485	C0015967
DB04485	C0235710
DB04485	C0008031
DB04485	C0008035
DB04485	C0009782
DB04485	C0010200
DB04485	C0026821
DB04485	C0151576
DB04485	C0011603
DB04485	C0011991
DB04485	C0234215
DB04485	C0242656
DB04485	C0012833
DB04485	C0013378
DB04485	C0013395
DB04485	C0015672
DB04485	C1443060
DB04485	C0016053
DB04485	C0016199
DB04485	C0239978
DB04485	C0017152
DB04485	C0017178
DB04485	C0687713
DB04485	C0018681
DB04485	C0522067
DB04485	C0019158
DB04485	C0019163
DB04485	C0267797
DB04485	C0267792
DB04485	C0019209
DB04485	C0020580
DB04485	C2047937
DB04485	C0021400
DB04485	C0521839
DB04485	C0392171
DB04485	C0917801
DB04485	C0001125
DB04485	C0549373
DB04485	C0549475
DB04485	C2129214
DB04485	C0231218
DB04485	C0162429
DB04485	C0025061
DB04485	C0149931
DB04485	C0026766
DB04485	C0037763
DB04485	C0151786
DB04485	C0476280
DB04485	C0948594
DB04485	C0026858
DB04485	C0948525
DB04485	C0231528
DB04485	C0027073
DB04485	C0026848
DB04485	C0027121
DB04485	C0027441
DB04485	C0027497
DB04485	C0007859
DB04485	C0027765
DB04485	C0031117
DB04485	C0027947
DB04485	C0476281
DB04485	C0030193
DB04485	C0030196
DB04485	C0030554
DB04485	C0031350
DB04485	C0858635
DB04485	C0348801
DB04485	C0155862
DB04485	C0877303
DB04485	C1619712
DB04485	C0239134
DB04485	C0033774
DB04485	C0015230
DB04485	C0035078
DB04485	C1565489
DB04485	C0035410
DB04485	C1260880
DB04485	C0235299
DB04485	C0036396
DB04485	C0243026
DB04485	C0037195
DB04485	C0037274
DB04485	C0427008
DB04485	C0234233
DB04485	C0033893
DB04485	C0040034
DB04485	C0178298
DB04485	C0041912
DB04485	C0042963
DB01189	C0000737
DB01189	C0948089
DB01189	C0085631
DB01189	C0151905
DB01189	C0541772
DB01189	C0042373
DB01189	C0003578
DB01189	C0003811
DB01189	C0151904
DB01189	C0004093
DB01189	C0004096
DB01189	C0004238
DB01189	C0155003
DB01189	C0311468
DB01189	C0235431
DB01189	C0015967
DB01189	C0005940
DB01189	C0428977
DB01189	C0235744
DB01189	C0424332
DB01189	C0006266
DB01189	C0860713
DB01189	C0018790
DB01189	C0018799
DB01189	C0008370
DB01189	C1504379
DB01189	C0005779
DB01189	C1761613
DB01189	C0009763
DB01189	C0036572
DB01189	C0010200
DB01189	C0574067
DB01189	C0151578
DB01189	C0010520
DB01189	C0919823
DB01189	C0234215
DB01189	C0012833
DB01189	C1536055
DB01189	C0013404
DB01189	C0919620
DB01189	C0520888
DB01189	C0522055
DB01189	C0085584
DB01189	C0014236
DB01189	C0041834
DB01189	C0340464
DB01189	C0015395
DB01189	C0015397
DB01189	C0235266
DB01189	C0151827
DB01189	C0015672
DB01189	C1443060
DB01189	C0546817
DB01189	C0239571
DB01189	C0017178
DB01189	C0687713
DB01189	C0518015
DB01189	C0019079
DB01189	C0019080
DB01189	C0018681
DB01189	C0085605
DB01189	C0086565
DB01189	C0151798
DB01189	C0019158
DB01189	C0267792
DB01189	C0151763
DB01189	C0020440
DB01189	C0020461
DB01189	C0020538
DB01189	C0020621
DB01189	C0020649
DB01189	C0242184
DB01189	C2047937
DB01189	C0009450
DB01189	C1384353
DB01189	C0851341
DB01189	C0022346
DB01189	C0022568
DB01189	C0023066
DB01189	C0475746
DB01189	C0023895
DB01189	C0151766
DB01189	C0231218
DB01189	C0020540
DB01189	C0162429
DB01189	C0025061
DB01189	C0004936
DB01189	C0220981
DB01189	C0149931
DB01189	C0026837
DB01189	C0948594
DB01189	C0231528
DB01189	C0027051
DB01189	C0151744
DB01189	C0027497
DB01189	C0027765
DB01189	C0264893
DB01189	C0155169
DB01189	C1141938
DB01189	C0746961
DB01189	C0030252
DB01189	C0001339
DB01189	C0031350
DB01189	C0033774
DB01189	C0855775
DB01189	C0035078
DB01189	C0162297
DB01189	C0235063
DB01189	C0476273
DB01189	C1145670
DB01189	C0035410
DB01189	C0037036
DB01189	C0036974
DB01189	C0241057
DB01189	C0080203
DB01189	C0039231
DB01189	C0231835
DB01189	C0040479
DB01189	C0438717
DB01189	C0010043
DB01189	C0042109
DB01189	C0042401
DB01189	C1142412
DB01189	C0262662
DB01189	C0151636
DB01189	C0849925
DB01189	C0919702
DB01189	C0234632
DB01189	C0042963
DB01151	C0000729
DB01151	C0000737
DB01151	C0152198
DB01151	C0948089
DB01151	C0001416
DB01151	C0085631
DB01151	C0001824
DB01151	C0002170
DB01151	C0003123
DB01151	C0003467
DB01151	C0003811
DB01151	C0004093
DB01151	C0004134
DB01151	C0004245
DB01151	C0235347
DB01151	C0018794
DB01151	C0852911
DB01151	C0015967
DB01151	C2225524
DB01151	C0038454
DB01151	C0009676
DB01151	C0009806
DB01151	C0036572
DB01151	C0520966
DB01151	C0232462
DB01151	C0011253
DB01151	C0011570
DB01151	C0011603
DB01151	C0011991
DB01151	C0234215
DB01151	C0233407
DB01151	C0855242
DB01151	C0012833
DB01151	C0013144
DB01151	C1320835
DB01151	C0152128
DB01151	C0043352
DB01151	C0013378
DB01151	C0013395
DB01151	C0014457
DB01151	C0221490
DB01151	C0242350
DB01151	C0015371
DB01151	C0234133
DB01151	C0015672
DB01151	C1443060
DB01151	C0016382
DB01151	C0235660
DB01151	C0018418
DB01151	C0018524
DB01151	C0018681
DB01151	C0019158
DB01151	C0424295
DB01151	C0020538
DB01151	C0020580
DB01151	C0241934
DB01151	C0020649
DB01151	C0030446
DB01151	C2047937
DB01151	C0021141
DB01151	C0917801
DB01151	C0234708
DB01151	C0022346
DB01151	C0011124
DB01151	C0220870
DB01151	C0151766
DB01151	C0024205
DB01151	C0231218
DB01151	C0026961
DB01151	C0027051
DB01151	C0027497
DB01151	C0027849
DB01151	C0031117
DB01151	C0028084
DB01151	C0028734
DB01151	C0028643
DB01151	C0013604
DB01151	C0278107
DB01151	C0030252
DB01151	C0549369
DB01151	C0030554
DB01151	C0239385
DB01151	C0341047
DB01151	C0424823
DB01151	C0031256
DB01151	C0151849
DB01151	C0042023
DB01151	C0033774
DB01151	C0033975
DB01151	C0034150
DB01151	C0877359
DB01151	C0015230
DB01151	C0278134
DB01151	C2830004
DB01151	C0038362
DB01151	C0011071
DB01151	C0039231
DB01151	C0235293
DB01151	C2584688
DB01151	C0040034
DB01151	C2242996
DB01151	C0040264
DB01151	C0151596
DB01151	C0040822
DB01151	C0080274
DB01151	C0042109
DB01151	C1368065
DB01151	C0151636
DB01151	C0042510
DB01151	C0042514
DB01151	C0344232
DB01151	C0042963
DB01151	C0043094
DB01151	C0087169
DB00967	C0000737
DB00967	C0233472
DB00967	C0085631
DB00967	C0002792
DB00967	C0002994
DB00967	C0003123
DB00967	C0004093
DB00967	C0259749
DB00967	C0311468
DB00967	C0015967
DB00967	C0006145
DB00967	C0006277
DB00967	C0018799
DB00967	C0009782
DB00967	C0036572
DB00967	C0010200
DB00967	C0232462
DB00967	C0011603
DB00967	C0011991
DB00967	C0012833
DB00967	C0043352
DB00967	C0013384
DB00967	C0013390
DB00967	C0013395
DB00967	C0013404
DB00967	C0522055
DB00967	C0014591
DB00967	C0041834
DB00967	C0235169
DB00967	C0015371
DB00967	C0234133
DB00967	C0015672
DB00967	C0017178
DB00967	C0687713
DB00967	C0018524
DB00967	C0018681
DB00967	C0235996
DB00967	C0019158
DB00967	C0267792
DB00967	C0424295
DB00967	C0020517
DB00967	C0232461
DB00967	C0009450
DB00967	C0747256
DB00967	C1384353
DB00967	C0851341
DB00967	C0917801
DB00967	C0022107
DB00967	C0004936
DB00967	C0085633
DB00967	C0026650
DB00967	C0948594
DB00967	C0231528
DB00967	C0027441
DB00967	C0027497
DB00967	C0027765
DB00967	C0013604
DB00967	C0029882
DB00967	C0030252
DB00967	C0031350
DB00967	C0033774
DB00967	C0015230
DB00967	C0423791
DB00967	C1260880
DB00967	C2830004
DB00967	C0039231
DB00967	C1145628
DB00967	C0041912
DB00967	C0042029
DB00967	C0042109
DB00967	C0008049
DB00967	C0042769
DB00967	C0042963
DB00035	C1291077
DB00035	C0000729
DB00035	C0000731
DB00035	C0000737
DB00035	C0233514
DB00035	C0155626
DB00035	C0233472
DB00035	C0001807
DB00035	C0085631
DB00035	C0150450
DB00035	C0002792
DB00035	C0042373
DB00035	C0003123
DB00035	C0232826
DB00035	C0003467
DB00035	C0860603
DB00035	C0151904
DB00035	C0855624
DB00035	C0004093
DB00035	C0004690
DB00035	C0549405
DB00035	C0015967
DB00035	C0018799
DB00035	C1268766
DB00035	C0008031
DB00035	C0085593
DB00035	C0009421
DB00035	C0009676
DB00035	C0009763
DB00035	C0009782
DB00035	C0009806
DB00035	C0036572
DB00035	C0010200
DB00035	C0026821
DB00035	C0232462
DB00035	C0011175
DB00035	C0549249
DB00035	C0344315
DB00035	C0011570
DB00035	C0011603
DB00035	C0011615
DB00035	C0011991
DB00035	C0234215
DB00035	C0233414
DB00035	C0012833
DB00035	C0687133
DB00035	C0013395
DB00035	C0013404
DB00035	C0233459
DB00035	C0013985
DB00035	C0014394
DB00035	C0014591
DB00035	C0041834
DB00035	C0015397
DB00035	C0743680
DB00035	C0015672
DB00035	C1443060
DB00035	C0016204
DB00035	C0268000
DB00035	C0016382
DB00035	C0017160
DB00035	C0017178
DB00035	C0687713
DB00035	C0018524
DB00035	C0018681
DB00035	C0235996
DB00035	C0020458
DB00035	C0424295
DB00035	C0020488
DB00035	C0020517
DB00035	C0020538
DB00035	C0020621
DB00035	C0020625
DB00035	C0857122
DB00035	C2047937
DB00035	C0021053
DB00035	C0021141
DB00035	C0232461
DB00035	C0009450
DB00035	C0021400
DB00035	C0521839
DB00035	C0917801
DB00035	C1168188
DB00035	C0022107
DB00035	C0041657
DB00035	C0231218
DB00035	C0162429
DB00035	C0025061
DB00035	C0233794
DB00035	C1306341
DB00035	C0004936
DB00035	C0085633
DB00035	C0037763
DB00035	C0948594
DB00035	C0231528
DB00035	C0027424
DB00035	C0858259
DB00035	C0027497
DB00035	C0027765
DB00035	C0027769
DB00035	C0028084
DB00035	C0013604
DB00035	C0085649
DB00035	C0028961
DB00035	C2363730
DB00035	C2363731
DB00035	C0020651
DB00035	C0030193
DB00035	C0234230
DB00035	C0423729
DB00035	C0030252
DB00035	C0030554
DB00035	C0033774
DB00035	C0015230
DB00035	C0857236
DB00035	C0035243
DB00035	C0035455
DB00035	C0036974
DB00035	C0037274
DB00035	C2830004
DB00035	C0038990
DB00035	C0038999
DB00035	C0039070
DB00035	C0039231
DB00035	C0233494
DB00035	C0233632
DB00035	C0242429
DB00035	C0040053
DB00035	C0178298
DB00035	C0041912
DB00035	C0041969
DB00035	C0042075
DB00035	C0042109
DB00035	C0042401
DB00035	C1142412
DB00035	C0042571
DB00035	C3665347
DB00035	C0042963
DB00035	C0043049
DB00035	C0542203
DB00035	C0043094
DB00035	C0043144
DB00304	C0000737
DB00304	C0233472
DB00304	C0002170
DB00304	C0006142
DB00304	C0149741
DB00304	C0006145
DB00304	C2225524
DB00304	C0024902
DB00304	C0262397
DB00304	C0086543
DB00304	C0025218
DB00304	C0221717
DB00304	C0344315
DB00304	C0011603
DB00304	C0011991
DB00304	C0855242
DB00304	C0014742
DB00304	C0014743
DB00304	C0015397
DB00304	C0268000
DB00304	C0017178
DB00304	C0687713
DB00304	C0018681
DB00304	C0023903
DB00304	C0019572
DB00304	C0020517
DB00304	C0020538
DB00304	C0021053
DB00304	C0011124
DB00304	C0021177
DB00304	C0162429
DB00304	C0004936
DB00304	C0149931
DB00304	C0085633
DB00304	C0027497
DB00304	C0027651
DB00304	C0027765
DB00304	C0015230
DB00304	C0037274
DB00304	C0178298
DB00304	C0042109
DB00304	C0227791
DB00304	C0042963
DB00304	C0043096
DB00304	C0043094
DB01260	C0175167
DB01260	C0162820
DB01260	C0392160
DB01260	C0877661
DB01260	C0853700
DB01260	C0521490
DB01260	C0521491
DB01260	C0853714
DB01260	C0521495
DB01260	C0151505
DB01260	C0004096
DB01260	C0333641
DB01260	C0497247
DB01260	C0010200
DB01260	C0011603
DB01260	C0234894
DB01260	C0011616
DB01260	C0263449
DB01260	C0041834
DB01260	C0016436
DB01260	C0018681
DB01260	C0020456
DB01260	C0020458
DB01260	C0332534
DB01260	C0009450
DB01260	C1384353
DB01260	C0851341
DB01260	C0022107
DB01260	C0162835
DB01260	C0025061
DB01260	C0004936
DB01260	C0026113
DB01260	C0027765
DB01260	C0085649
DB01260	C0030193
DB01260	C0031350
DB01260	C0036689
DB01260	C0033774
DB01260	C0015230
DB01260	C0085641
DB01260	C0442886
DB01260	C0151514
DB01260	C0037274
DB01260	C0237849
DB01260	C0152459
DB01260	C0677500
DB01260	C0038990
DB01260	C0151602
DB01260	C0039446
DB01260	C0178298
DB01260	C0041912
DB01260	C0042769
DB00547	C0702166
DB00547	C0175167
DB00547	C0162820
DB00547	C0877098
DB00547	C0521490
DB00547	C0853714
DB00547	C0085624
DB00547	C0235259
DB00547	C0221228
DB00547	C0010481
DB00547	C0011603
DB00547	C0234894
DB00547	C0011616
DB00547	C1323189
DB00547	C0263449
DB00547	C0041834
DB00547	C0016436
DB00547	C0017979
DB00547	C0020456
DB00547	C0020555
DB00547	C0009450
DB00547	C0162835
DB00547	C0026113
DB00547	C0030193
DB00547	C0549567
DB00547	C0037290
DB00547	C0406317
DB00547	C0033774
DB00547	C0033860
DB00547	C0034212
DB00547	C0271738
DB00547	C0442886
DB00547	C0151514
DB00547	C0152459
DB00547	C0677500
DB00547	C0039446
DB06700	C0234458
DB06700	C0948089
DB06700	C0002170
DB06700	C0002994
DB06700	C0042373
DB06700	C0017605
DB06700	C0234022
DB06700	C0003467
DB06700	C0004093
DB06700	C0595930
DB06700	C0497247
DB06700	C0854082
DB06700	C0853692
DB06700	C0005940
DB06700	C0006145
DB06700	C0006325
DB06700	C0018799
DB06700	C0007820
DB06700	C0085593
DB06700	C0009782
DB06700	C0009806
DB06700	C0036572
DB06700	C0151814
DB06700	C0232462
DB06700	C0011551
DB06700	C0011603
DB06700	C0011991
DB06700	C0233414
DB06700	C0855242
DB06700	C0012833
DB06700	C0043352
DB06700	C0013378
DB06700	C0234047
DB06700	C0235969
DB06700	C0278106
DB06700	C1527407
DB06700	C0014591
DB06700	C0242350
DB06700	C0014742
DB06700	C0015371
DB06700	C0015397
DB06700	C0015663
DB06700	C0015672
DB06700	C0549209
DB06700	C0017178
DB06700	C0017181
DB06700	C0019087
DB06700	C0018524
DB06700	C0018681
DB06700	C0741553
DB06700	C0600142
DB06700	C0020458
DB06700	C0020517
DB06700	C0020538
DB06700	C0241934
DB06700	C0020625
DB06700	C0021053
DB06700	C0917801
DB06700	C0206062
DB06700	C0022107
DB06700	C0011124
DB06700	C0151766
DB06700	C0041657
DB06700	C0162429
DB06700	C0338831
DB06700	C0025061
DB06700	C0236075
DB06700	C0004936
DB06700	C0948525
DB06700	C0026961
DB06700	C0027051
DB06700	C0151744
DB06700	C0027497
DB06700	C0027765
DB06700	C0027769
DB06700	C0029261
DB06700	C0020651
DB06700	C0030252
DB06700	C0030554
DB06700	C0277925
DB06700	C0162830
DB06700	C0948586
DB06700	C0033687
DB06700	C0015230
DB06700	C0699828
DB06700	C0549622
DB06700	C0036974
DB06700	C0037274
DB06700	C2830004
DB06700	C0038325
DB06700	C0424000
DB06700	C0039070
DB06700	C0039231
DB06700	C0233494
DB06700	C0040264
DB06700	C0014518
DB06700	C0040822
DB06700	C0178298
DB06700	C0041969
DB06700	C0152032
DB06700	C0080274
DB06700	C0042075
DB06700	C0042571
DB06700	C0344232
DB06700	C0042963
DB06700	C0043096
DB06700	C0043094
DB06700	C0038587
DB06700	C0043387
DB01234	C0000737
DB01234	C0000833
DB01234	C0702166
DB01234	C0175167
DB01234	C0948089
DB01234	C0151467
DB01234	C0233472
DB01234	C0085570
DB01234	C0162820
DB01234	C0002170
DB01234	C0002453
DB01234	C0002792
DB01234	C0340865
DB01234	C0002994
DB01234	C0042373
DB01234	C0003123
DB01234	C0423282
DB01234	C0423281
DB01234	C1096278
DB01234	C0003467
DB01234	C0003708
DB01234	C0003811
DB01234	C0022408
DB01234	C0085660
DB01234	C0004093
DB01234	C0333641
DB01234	C0033845
DB01234	C0024032
DB01234	C0232841
DB01234	C0005741
DB01234	C0456909
DB01234	C0005758
DB01234	C0015967
DB01234	C0428977
DB01234	C0006663
DB01234	C0541820
DB01234	C0018790
DB01234	C0018801
DB01234	C0018802
DB01234	C0018800
DB01234	C0086543
DB01234	C0235259
DB01234	C0009241
DB01234	C0338656
DB01234	C1608942
DB01234	C0009760
DB01234	C1761613
DB01234	C0151601
DB01234	C0009763
DB01234	C0009938
DB01234	C0036572
DB01234	C0392163
DB01234	C0010037
DB01234	C1096274
DB01234	C0010481
DB01234	C0332601
DB01234	C0232462
DB01234	C0011253
DB01234	C0278079
DB01234	C0011603
DB01234	C0234894
DB01234	C0085932
DB01234	C0011616
DB01234	C0263449
DB01234	C1608950
DB01234	C0011849
DB01234	C0241863
DB01234	C0011991
DB01234	C0221165
DB01234	C0234215
DB01234	C0012833
DB01234	C1510472
DB01234	C0152128
DB01234	C0314719
DB01234	C0151908
DB01234	C0013395
DB01234	C0013491
DB01234	C0342579
DB01234	C0013922
DB01234	C0340726
DB01234	C0014236
DB01234	C0014544
DB01234	C0041834
DB01234	C0239488
DB01234	C0235146
DB01234	C0015300
DB01234	C0015376
DB01234	C0015397
DB01234	C0015403
DB01234	C0151827
DB01234	C0005745
DB01234	C0013928
DB01234	C0015672
DB01234	C1443060
DB01234	C0268000
DB01234	C0016436
DB01234	C0016658
DB01234	C0026946
DB01234	C0017178
DB01234	C0687713
DB01234	C0017601
DB01234	C0271650
DB01234	C0017979
DB01234	C0151686
DB01234	C0518015
DB01234	C0019080
DB01234	C0018524
DB01234	C0018681
DB01234	C0019209
DB01234	C0019348
DB01234	C0019521
DB01234	C0019572
DB01234	C0020452
DB01234	C0020456
DB01234	C0020458
DB01234	C0020488
DB01234	C0020538
DB01234	C0020555
DB01234	C0007194
DB01234	C0020621
DB01234	C0020649
DB01234	C0857353
DB01234	C0028841
DB01234	C2047937
DB01234	C0151692
DB01234	C0232461
DB01234	C0235409
DB01234	C0009450
DB01234	C3263723
DB01234	C0917801
DB01234	C0151740
DB01234	C0234708
DB01234	C0022107
DB01234	C0022410
DB01234	C0022568
DB01234	C0023380
DB01234	C0023518
DB01234	C0162835
DB01234	C0041657
DB01234	C0860453
DB01234	C1963897
DB01234	C0231218
DB01234	C0338831
DB01234	C0577559
DB01234	C0025289
DB01234	C0156404
DB01234	C0149931
DB01234	C0859229
DB01234	C0026113
DB01234	C0085622
DB01234	C0085633
DB01234	C0016655
DB01234	C0026846
DB01234	C0240417
DB01234	C0151786
DB01234	C0948594
DB01234	C0231528
DB01234	C0026896
DB01234	C0027051
DB01234	C0018813
DB01234	C0026848
DB01234	C0027497
DB01234	C0027540
DB01234	C0027543
DB01234	C0161479
DB01234	C0027765
DB01234	C0027813
DB01234	C0442874
DB01234	C0031117
DB01234	C0854100
DB01234	C0028840
DB01234	C0013604
DB01234	C0239295
DB01234	C0151970
DB01234	C0014868
DB01234	C0029118
DB01234	C0029134
DB01234	C0029408
DB01234	C0029445
DB01234	C0029456
DB01234	C0030193
DB01234	C0001339
DB01234	C0030332
DB01234	C0030353
DB01234	C0030554
DB01234	C0221166
DB01234	C0030486
DB01234	C0030920
DB01234	C0240735
DB01234	C0031256
DB01234	C0085635
DB01234	C0856808
DB01234	C0858617
DB01234	C0410198
DB01234	C0033774
DB01234	C0033844
DB01234	C0033975
DB01234	C0034063
DB01234	C0015230
DB01234	C0234913
DB01234	C0234916
DB01234	C1535948
DB01234	C0035305
DB01234	C0035321
DB01234	C0035344
DB01234	C0036341
DB01234	C0423273
DB01234	C0442886
DB01234	C0423602
DB01234	C0036974
DB01234	C0151514
DB01234	C0262977
DB01234	C0237849
DB01234	C0162834
DB01234	C0423773
DB01234	C0152459
DB01234	C0262431
DB01234	C0270994
DB01234	C0235453
DB01234	C0677500
DB01234	C0424000
DB01234	C0700590
DB01234	C0039070
DB01234	C0039231
DB01234	C0039446
DB01234	C0151937
DB01234	C0040034
DB01234	C0040038
DB01234	C0040046
DB01234	C2242996
DB01234	C0043251
DB01234	C0041296
DB01234	C0041582
DB01234	C0021831
DB01234	C0042109
DB01234	C0042384
DB01234	C0042571
DB01234	C0234632
DB01234	C0547030
DB01234	C3665347
DB01234	C0042907
DB01234	C0016242
DB01234	C0042909
DB01234	C0152006
DB01234	C0042963
DB01234	C0542203
DB01234	C0043096
DB01234	C0043094
DB01234	C0087169
DB00633	C0000731
DB00633	C0000737
DB00633	C3665386
DB00633	C0001122
DB00633	C0948089
DB00633	C0035222
DB00633	C0085631
DB00633	C0151905
DB00633	C0002871
DB00633	C0042373
DB00633	C0003467
DB00633	C0003578
DB00633	C0003811
DB00633	C0151904
DB00633	C0004144
DB00633	C0004238
DB00633	C0004245
DB00633	C0085614
DB00633	C0018794
DB00633	C0852911
DB00633	C0549405
DB00633	C0151539
DB00633	C0020672
DB00633	C0015967
DB00633	C0428977
DB00633	C0006266
DB00633	C0860713
DB00633	C0018790
DB00633	C0018799
DB00633	C0007166
DB00633	C0007222
DB00633	C0085593
DB00633	C0009676
DB00633	C0009806
DB00633	C0036572
DB00633	C0011127
DB00633	C0011206
DB00633	C0011603
DB00633	C0011991
DB00633	C0235222
DB00633	C0042790
DB00633	C0012833
DB00633	C0852908
DB00633	C0043352
DB00633	C0013404
DB00633	C0520888
DB00633	C0342579
DB00633	C0340464
DB00633	C1443060
DB00633	C0546817
DB00633	C0268000
DB00633	C0151662
DB00633	C0017178
DB00633	C0687713
DB00633	C0151603
DB00633	C0518015
DB00633	C0162119
DB00633	C0019080
DB00633	C0018524
DB00633	C0018681
DB00633	C0086565
DB00633	C0020433
DB00633	C0020440
DB00633	C0020456
DB00633	C0020458
DB00633	C0020461
DB00633	C0020488
DB00633	C0392676
DB00633	C0020538
DB00633	C0235750
DB00633	C0239981
DB00633	C0020598
DB00633	C0020615
DB00633	C0020621
DB00633	C0151723
DB00633	C0085682
DB00633	C0020649
DB00633	C0413252
DB00633	C3203358
DB00633	C0546884
DB00633	C0242184
DB00633	C0020903
DB00633	C0021308
DB00633	C0009450
DB00633	C0549373
DB00633	C0023518
DB00633	C0475746
DB00633	C0162429
DB00633	C0025061
DB00633	C0004936
DB00633	C0220981
DB00633	C0027051
DB00633	C0151744
DB00633	C0027497
DB00633	C0022658
DB00633	C0027796
DB00633	C0027813
DB00633	C0031117
DB00633	C0085649
DB00633	C0028961
DB00633	C0030193
DB00633	C0858635
DB00633	C0151849
DB00633	C0085635
DB00633	C0032227
DB00633	C0032285
DB00633	C0032326
DB00633	C0919874
DB00633	C0032961
DB00633	C0242073
DB00633	C0855775
DB00633	C0034063
DB00633	C0015230
DB00633	C0022660
DB00633	C0001127
DB00633	C0235063
DB00633	C1145670
DB00633	C0231837
DB00633	C0948349
DB00633	C0424790
DB00633	C0243026
DB00633	C0036983
DB00633	C0541782
DB00633	C0039239
DB00633	C2830004
DB00633	C0037822
DB00633	C0039240
DB00633	C0700590
DB00633	C0221155
DB00633	C0039231
DB00633	C0039971
DB00633	C0040034
DB00633	C0856880
DB00633	C0042029
DB00633	C0085612
DB00633	C0042514
DB00633	C3665347
DB00633	C0042963
DB00633	C0043144
DB00633	C0038587
DB06701	C0232487
DB06701	C0000737
DB06701	C0232492
DB06701	C0233514
DB06701	C0234458
DB06701	C3665386
DB06701	C0000833
DB06701	C0151736
DB06701	C0152198
DB06701	C0948089
DB06701	C1963951
DB06701	C0559546
DB06701	C0233472
DB06701	C0001807
DB06701	C0085631
DB06701	C0392156
DB06701	C0151905
DB06701	C0001925
DB06701	C0162820
DB06701	C0002170
DB06701	C0002871
DB06701	C0002792
DB06701	C0002957
